order_id,order_code,customer_id,sku_id,quantity,unit_price,total_value,channel,status,order_date,required_date,created_at
187,ORD-20230524-00187,245,400,3,326.27,978.81,website,cancelled,2023-05-24 19:57:00,2023-05-26 19:57:00,2023-05-24 19:57:00
188,ORD-20230428-00188,2418,278,5,140.62,703.1,marketplace,returned,2023-04-28 08:21:00,2023-04-30 08:21:00,2023-04-28 08:21:00
189,ORD-20231005-00189,1356,269,5,83.18,415.9,website,delivered,2023-10-05 11:25:00,2023-10-11 11:25:00,2023-10-05 11:25:00
190,ORD-20231018-00190,358,122,4,218.53,874.12,mobile_app,shipped,2023-10-18 20:25:00,2023-10-20 20:25:00,2023-10-18 20:25:00
191,ORD-20230624-00191,2216,42,1,123.04,123.04,website,delivered,2023-06-24 18:19:00,2023-06-26 18:19:00,2023-06-24 18:19:00
192,ORD-20230912-00192,4784,447,3,31.18,93.54,mobile_app,delivered,2023-09-12 21:04:00,2023-09-18 21:04:00,2023-09-12 21:04:00
193,ORD-20230714-00193,1978,448,5,92.97,464.85,mobile_app,delivered,2023-07-14 20:42:00,2023-07-16 20:42:00,2023-07-14 20:42:00
194,ORD-20231007-00194,162,320,5,261.9,1309.5,website,delivered,2023-10-07 12:01:00,2023-10-13 12:01:00,2023-10-07 12:01:00
195,ORD-20230322-00195,3312,167,4,223.72,894.88,mobile_app,delivered,2023-03-22 19:28:00,2023-03-29 19:28:00,2023-03-22 19:28:00
196,ORD-20231127-00196,2682,169,5,132.7,663.5,mobile_app,delivered,2023-11-27 20:52:00,2023-12-01 20:52:00,2023-11-27 20:52:00
197,ORD-20231111-00197,1517,361,2,438.58,877.16,mobile_app,delivered,2023-11-11 11:17:00,2023-11-16 11:17:00,2023-11-11 11:17:00
198,ORD-20230323-00198,3831,447,4,31.18,124.72,website,delivered,2023-03-23 17:28:00,2023-03-30 17:28:00,2023-03-23 17:28:00
199,ORD-20230107-00199,2403,443,4,188.59,754.36,website,delivered,2023-01-07 22:55:00,2023-01-10 22:55:00,2023-01-07 22:55:00
200,ORD-20230305-00200,4045,385,5,28.87,144.35,website,delivered,2023-03-05 16:10:00,2023-03-07 16:10:00,2023-03-05 16:10:00
201,ORD-20231003-00201,2946,324,5,25.44,127.2,website,delivered,2023-10-03 10:57:00,2023-10-08 10:57:00,2023-10-03 10:57:00
202,ORD-20230801-00202,2289,36,4,135.69,542.76,website,delivered,2023-08-01 10:40:00,2023-08-04 10:40:00,2023-08-01 10:40:00
203,ORD-20231004-00203,3158,78,2,146.72,293.44,website,shipped,2023-10-04 14:27:00,2023-10-08 14:27:00,2023-10-04 14:27:00
204,ORD-20230709-00204,839,447,2,31.18,62.36,marketplace,delivered,2023-07-09 08:28:00,2023-07-15 08:28:00,2023-07-09 08:28:00
205,ORD-20230414-00205,2358,302,5,240.54,1202.7,website,delivered,2023-04-14 12:36:00,2023-04-16 12:36:00,2023-04-14 12:36:00
206,ORD-20231008-00206,3740,4,2,159.53,319.06,marketplace,delivered,2023-10-08 17:06:00,2023-10-13 17:06:00,2023-10-08 17:06:00
207,ORD-20230221-00207,1449,46,5,635.92,3179.6,website,delivered,2023-02-21 13:20:00,2023-02-25 13:20:00,2023-02-21 13:20:00
208,ORD-20230617-00208,3140,332,5,203.36,1016.8,mobile_app,delivered,2023-06-17 17:50:00,2023-06-20 17:50:00,2023-06-17 17:50:00
209,ORD-20230418-00209,1877,2,4,85.56,342.24,marketplace,shipped,2023-04-18 22:54:00,2023-04-23 22:54:00,2023-04-18 22:54:00
210,ORD-20231102-00210,1672,78,3,146.72,440.16,website,delivered,2023-11-02 12:00:00,2023-11-07 12:00:00,2023-11-02 12:00:00
211,ORD-20230323-00211,3958,275,2,185.01,370.02,marketplace,delivered,2023-03-23 10:50:00,2023-03-30 10:50:00,2023-03-23 10:50:00
212,ORD-20230402-00212,3559,345,4,235.86,943.44,website,delivered,2023-04-02 19:48:00,2023-04-08 19:48:00,2023-04-02 19:48:00
213,ORD-20231116-00213,3720,325,3,260.71,782.13,marketplace,delivered,2023-11-16 20:59:00,2023-11-21 20:59:00,2023-11-16 20:59:00
214,ORD-20230606-00214,3182,114,3,285.89,857.67,marketplace,delivered,2023-06-06 22:11:00,2023-06-12 22:11:00,2023-06-06 22:11:00
215,ORD-20230226-00215,2829,356,5,67.51,337.55,mobile_app,returned,2023-02-26 14:59:00,2023-03-04 14:59:00,2023-02-26 14:59:00
216,ORD-20230713-00216,234,117,5,192.45,962.25,mobile_app,delivered,2023-07-13 13:28:00,2023-07-20 13:28:00,2023-07-13 13:28:00
217,ORD-20230513-00217,2628,159,4,64.99,259.96,marketplace,delivered,2023-05-13 11:20:00,2023-05-15 11:20:00,2023-05-13 11:20:00
218,ORD-20231103-00218,2556,370,3,256.79,770.37,mobile_app,delivered,2023-11-03 21:37:00,2023-11-06 21:37:00,2023-11-03 21:37:00
219,ORD-20230621-00219,1634,325,5,260.71,1303.55,website,delivered,2023-06-21 17:37:00,2023-06-26 17:37:00,2023-06-21 17:37:00
220,ORD-20231226-00220,173,420,4,309.77,1239.08,website,shipped,2023-12-26 19:21:00,2023-12-28 19:21:00,2023-12-26 19:21:00
221,ORD-20231215-00221,813,329,3,278.43,835.29,marketplace,delivered,2023-12-15 12:21:00,2023-12-19 12:21:00,2023-12-15 12:21:00
222,ORD-20230924-00222,794,284,3,15.28,45.84,website,delivered,2023-09-24 09:47:00,2023-09-28 09:47:00,2023-09-24 09:47:00
223,ORD-20230527-00223,1005,42,5,123.04,615.2,mobile_app,delivered,2023-05-27 18:24:00,2023-06-01 18:24:00,2023-05-27 18:24:00
224,ORD-20231122-00224,856,183,5,179.71,898.55,website,delivered,2023-11-22 16:19:00,2023-11-28 16:19:00,2023-11-22 16:19:00
225,ORD-20230519-00225,526,136,5,289.46,1447.3,website,delivered,2023-05-19 18:42:00,2023-05-26 18:42:00,2023-05-19 18:42:00
226,ORD-20230516-00226,1033,124,5,374.74,1873.7,mobile_app,delivered,2023-05-16 12:46:00,2023-05-18 12:46:00,2023-05-16 12:46:00
227,ORD-20230507-00227,3397,488,1,319.68,319.68,mobile_app,delivered,2023-05-07 22:05:00,2023-05-14 22:05:00,2023-05-07 22:05:00
228,ORD-20230519-00228,3326,193,1,197.99,197.99,website,delivered,2023-05-19 13:17:00,2023-05-23 13:17:00,2023-05-19 13:17:00
229,ORD-20231101-00229,398,444,2,21.23,42.46,website,shipped,2023-11-01 13:54:00,2023-11-03 13:54:00,2023-11-01 13:54:00
230,ORD-20231112-00230,3945,317,1,628.63,628.63,website,delivered,2023-11-12 08:18:00,2023-11-14 08:18:00,2023-11-12 08:18:00
231,ORD-20231223-00231,2734,389,3,37.25,111.75,mobile_app,delivered,2023-12-23 21:17:00,2023-12-28 21:17:00,2023-12-23 21:17:00
232,ORD-20230306-00232,551,253,5,62.53,312.65,mobile_app,delivered,2023-03-06 19:35:00,2023-03-10 19:35:00,2023-03-06 19:35:00
233,ORD-20230405-00233,11,288,4,194.53,778.12,mobile_app,shipped,2023-04-05 21:08:00,2023-04-12 21:08:00,2023-04-05 21:08:00
234,ORD-20231120-00234,864,248,2,40.12,80.24,website,delivered,2023-11-20 20:22:00,2023-11-27 20:22:00,2023-11-20 20:22:00
235,ORD-20230311-00235,1033,94,4,63.18,252.72,website,delivered,2023-03-11 10:51:00,2023-03-16 10:51:00,2023-03-11 10:51:00
236,ORD-20230623-00236,1148,359,3,99.57,298.71,website,delivered,2023-06-23 22:19:00,2023-06-26 22:19:00,2023-06-23 22:19:00
237,ORD-20231205-00237,1662,143,2,257.92,515.84,marketplace,delivered,2023-12-05 15:35:00,2023-12-11 15:35:00,2023-12-05 15:35:00
238,ORD-20231128-00238,504,10,5,278.36,1391.8,website,delivered,2023-11-28 10:54:00,2023-12-05 10:54:00,2023-11-28 10:54:00
239,ORD-20231228-00239,1675,324,3,25.44,76.32,marketplace,returned,2023-12-28 12:59:00,2023-12-30 12:59:00,2023-12-28 12:59:00
240,ORD-20230927-00240,645,87,4,166.01,664.04,mobile_app,shipped,2023-09-27 21:58:00,2023-10-04 21:58:00,2023-09-27 21:58:00
241,ORD-20230828-00241,3237,472,3,170.27,510.81,website,delivered,2023-08-28 14:47:00,2023-08-30 14:47:00,2023-08-28 14:47:00
242,ORD-20230506-00242,3165,475,1,69.62,69.62,mobile_app,delivered,2023-05-06 16:24:00,2023-05-13 16:24:00,2023-05-06 16:24:00
243,ORD-20230401-00243,546,456,4,737.93,2951.72,mobile_app,delivered,2023-04-01 08:39:00,2023-04-06 08:39:00,2023-04-01 08:39:00
244,ORD-20230628-00244,1715,185,5,245.25,1226.25,website,cancelled,2023-06-28 11:48:00,2023-07-05 11:48:00,2023-06-28 11:48:00
245,ORD-20230406-00245,2419,6,3,274.35,823.05,website,delivered,2023-04-06 22:14:00,2023-04-09 22:14:00,2023-04-06 22:14:00
246,ORD-20231112-00246,1822,464,1,124.1,124.1,marketplace,delivered,2023-11-12 11:04:00,2023-11-15 11:04:00,2023-11-12 11:04:00
247,ORD-20230410-00247,3632,214,3,298.6,895.8,website,delivered,2023-04-10 21:41:00,2023-04-16 21:41:00,2023-04-10 21:41:00
248,ORD-20230806-00248,2097,485,5,142.79,713.95,mobile_app,delivered,2023-08-06 21:08:00,2023-08-09 21:08:00,2023-08-06 21:08:00
249,ORD-20231218-00249,176,485,3,142.79,428.37,marketplace,delivered,2023-12-18 09:23:00,2023-12-22 09:23:00,2023-12-18 09:23:00
250,ORD-20230106-00250,3374,421,1,105.25,105.25,website,delivered,2023-01-06 10:20:00,2023-01-11 10:20:00,2023-01-06 10:20:00
251,ORD-20230927-00251,3151,146,1,299.27,299.27,mobile_app,delivered,2023-09-27 22:34:00,2023-10-04 22:34:00,2023-09-27 22:34:00
252,ORD-20230702-00252,3351,191,5,59.38,296.9,mobile_app,delivered,2023-07-02 14:12:00,2023-07-04 14:12:00,2023-07-02 14:12:00
253,ORD-20230114-00253,2729,420,2,309.77,619.54,marketplace,shipped,2023-01-14 18:27:00,2023-01-17 18:27:00,2023-01-14 18:27:00
254,ORD-20230705-00254,69,158,5,145.2,726.0,mobile_app,delivered,2023-07-05 10:42:00,2023-07-08 10:42:00,2023-07-05 10:42:00
255,ORD-20230118-00255,3610,83,1,480.55,480.55,mobile_app,delivered,2023-01-18 13:55:00,2023-01-22 13:55:00,2023-01-18 13:55:00
256,ORD-20230801-00256,4244,279,3,23.08,69.24,website,delivered,2023-08-01 08:56:00,2023-08-07 08:56:00,2023-08-01 08:56:00
257,ORD-20231111-00257,1083,471,3,198.71,596.13,website,shipped,2023-11-11 16:25:00,2023-11-18 16:25:00,2023-11-11 16:25:00
258,ORD-20230115-00258,48,345,4,235.86,943.44,website,returned,2023-01-15 18:46:00,2023-01-21 18:46:00,2023-01-15 18:46:00
259,ORD-20230607-00259,3554,284,1,15.28,15.28,marketplace,delivered,2023-06-07 11:01:00,2023-06-10 11:01:00,2023-06-07 11:01:00
260,ORD-20230304-00260,4839,43,3,231.95,695.85,website,delivered,2023-03-04 13:39:00,2023-03-11 13:39:00,2023-03-04 13:39:00
261,ORD-20231213-00261,2221,307,3,74.21,222.63,website,delivered,2023-12-13 10:03:00,2023-12-15 10:03:00,2023-12-13 10:03:00
262,ORD-20231213-00262,3605,496,5,277.63,1388.15,website,shipped,2023-12-13 16:41:00,2023-12-20 16:41:00,2023-12-13 16:41:00
263,ORD-20230703-00263,64,71,2,119.79,239.58,marketplace,shipped,2023-07-03 12:57:00,2023-07-09 12:57:00,2023-07-03 12:57:00
264,ORD-20230306-00264,1709,264,2,387.3,774.6,mobile_app,shipped,2023-03-06 21:51:00,2023-03-10 21:51:00,2023-03-06 21:51:00
265,ORD-20231018-00265,4014,434,2,264.87,529.74,website,delivered,2023-10-18 17:17:00,2023-10-25 17:17:00,2023-10-18 17:17:00
266,ORD-20231121-00266,2718,365,5,23.08,115.4,website,delivered,2023-11-21 11:38:00,2023-11-28 11:38:00,2023-11-21 11:38:00
267,ORD-20231122-00267,1518,346,3,49.98,149.94,mobile_app,returned,2023-11-22 18:11:00,2023-11-27 18:11:00,2023-11-22 18:11:00
268,ORD-20230311-00268,2115,351,2,162.87,325.74,mobile_app,delivered,2023-03-11 19:25:00,2023-03-16 19:25:00,2023-03-11 19:25:00
269,ORD-20231027-00269,4273,176,2,391.09,782.18,website,returned,2023-10-27 10:57:00,2023-11-02 10:57:00,2023-10-27 10:57:00
270,ORD-20231213-00270,1588,146,5,299.27,1496.35,website,delivered,2023-12-13 14:42:00,2023-12-17 14:42:00,2023-12-13 14:42:00
271,ORD-20231104-00271,1510,394,2,212.53,425.06,marketplace,delivered,2023-11-04 17:11:00,2023-11-07 17:11:00,2023-11-04 17:11:00
272,ORD-20230604-00272,2143,394,4,212.53,850.12,mobile_app,cancelled,2023-06-04 14:39:00,2023-06-11 14:39:00,2023-06-04 14:39:00
273,ORD-20230313-00273,1885,428,5,204.04,1020.2,mobile_app,shipped,2023-03-13 08:03:00,2023-03-18 08:03:00,2023-03-13 08:03:00
274,ORD-20230327-00274,3907,456,1,737.93,737.93,marketplace,delivered,2023-03-27 14:50:00,2023-03-31 14:50:00,2023-03-27 14:50:00
275,ORD-20230213-00275,4023,259,5,241.95,1209.75,mobile_app,delivered,2023-02-13 09:56:00,2023-02-16 09:56:00,2023-02-13 09:56:00
276,ORD-20231125-00276,676,253,2,62.53,125.06,mobile_app,delivered,2023-11-25 09:52:00,2023-12-02 09:52:00,2023-11-25 09:52:00
277,ORD-20230721-00277,370,390,2,214.1,428.2,website,returned,2023-07-21 16:48:00,2023-07-25 16:48:00,2023-07-21 16:48:00
278,ORD-20230209-00278,1760,325,1,260.71,260.71,mobile_app,delivered,2023-02-09 08:32:00,2023-02-13 08:32:00,2023-02-09 08:32:00
279,ORD-20231115-00279,387,350,2,50.65,101.3,website,returned,2023-11-15 21:34:00,2023-11-22 21:34:00,2023-11-15 21:34:00
280,ORD-20231115-00280,1727,389,5,37.25,186.25,mobile_app,delivered,2023-11-15 20:19:00,2023-11-19 20:19:00,2023-11-15 20:19:00
281,ORD-20230105-00281,270,444,2,21.23,42.46,mobile_app,delivered,2023-01-05 19:42:00,2023-01-08 19:42:00,2023-01-05 19:42:00
282,ORD-20230326-00282,3370,166,1,281.7,281.7,website,delivered,2023-03-26 11:29:00,2023-03-29 11:29:00,2023-03-26 11:29:00
283,ORD-20230105-00283,4636,189,4,43.32,173.28,website,delivered,2023-01-05 20:39:00,2023-01-08 20:39:00,2023-01-05 20:39:00
284,ORD-20231204-00284,4160,42,4,123.04,492.16,website,delivered,2023-12-04 14:15:00,2023-12-10 14:15:00,2023-12-04 14:15:00
285,ORD-20230415-00285,4963,289,3,112.75,338.25,mobile_app,delivered,2023-04-15 08:13:00,2023-04-21 08:13:00,2023-04-15 08:13:00
286,ORD-20230808-00286,936,15,3,128.96,386.88,mobile_app,delivered,2023-08-08 19:06:00,2023-08-15 19:06:00,2023-08-08 19:06:00
287,ORD-20230710-00287,2583,236,3,25.93,77.79,mobile_app,delivered,2023-07-10 12:53:00,2023-07-13 12:53:00,2023-07-10 12:53:00
288,ORD-20231111-00288,4080,271,2,17.33,34.66,website,delivered,2023-11-11 11:48:00,2023-11-16 11:48:00,2023-11-11 11:48:00
289,ORD-20231117-00289,1280,145,3,15.03,45.09,mobile_app,delivered,2023-11-17 18:06:00,2023-11-19 18:06:00,2023-11-17 18:06:00
290,ORD-20231022-00290,4304,296,5,38.9,194.5,mobile_app,delivered,2023-10-22 18:15:00,2023-10-24 18:15:00,2023-10-22 18:15:00
291,ORD-20230511-00291,3278,13,4,141.1,564.4,website,returned,2023-05-11 22:22:00,2023-05-15 22:22:00,2023-05-11 22:22:00
292,ORD-20230903-00292,285,15,2,128.96,257.92,mobile_app,delivered,2023-09-03 20:22:00,2023-09-05 20:22:00,2023-09-03 20:22:00
293,ORD-20230517-00293,921,406,3,142.75,428.25,website,delivered,2023-05-17 18:28:00,2023-05-20 18:28:00,2023-05-17 18:28:00
294,ORD-20231206-00294,3805,176,3,391.09,1173.27,website,delivered,2023-12-06 14:32:00,2023-12-10 14:32:00,2023-12-06 14:32:00
295,ORD-20230915-00295,933,62,3,47.58,142.74,website,delivered,2023-09-15 20:41:00,2023-09-22 20:41:00,2023-09-15 20:41:00
296,ORD-20230512-00296,3512,266,3,387.89,1163.67,website,delivered,2023-05-12 13:48:00,2023-05-16 13:48:00,2023-05-12 13:48:00
297,ORD-20230111-00297,784,381,4,281.12,1124.48,marketplace,delivered,2023-01-11 11:34:00,2023-01-16 11:34:00,2023-01-11 11:34:00
298,ORD-20230326-00298,2241,107,4,179.23,716.92,marketplace,delivered,2023-03-26 14:12:00,2023-03-28 14:12:00,2023-03-26 14:12:00
299,ORD-20230106-00299,1849,310,4,43.87,175.48,website,delivered,2023-01-06 09:39:00,2023-01-09 09:39:00,2023-01-06 09:39:00
300,ORD-20230123-00300,2996,36,5,135.69,678.45,website,delivered,2023-01-23 09:03:00,2023-01-29 09:03:00,2023-01-23 09:03:00
301,ORD-20230522-00301,4921,20,2,392.35,784.7,website,delivered,2023-05-22 20:00:00,2023-05-26 20:00:00,2023-05-22 20:00:00
302,ORD-20230328-00302,4358,269,1,83.18,83.18,website,delivered,2023-03-28 08:29:00,2023-04-04 08:29:00,2023-03-28 08:29:00
303,ORD-20231124-00303,4866,271,2,17.33,34.66,mobile_app,delivered,2023-11-24 14:41:00,2023-11-28 14:41:00,2023-11-24 14:41:00
304,ORD-20231216-00304,2803,321,4,38.87,155.48,mobile_app,delivered,2023-12-16 09:58:00,2023-12-21 09:58:00,2023-12-16 09:58:00
305,ORD-20230927-00305,2983,361,4,438.58,1754.32,mobile_app,returned,2023-09-27 22:15:00,2023-10-02 22:15:00,2023-09-27 22:15:00
306,ORD-20230406-00306,4625,488,1,319.68,319.68,marketplace,delivered,2023-04-06 19:31:00,2023-04-13 19:31:00,2023-04-06 19:31:00
307,ORD-20230104-00307,2446,262,2,511.26,1022.52,website,delivered,2023-01-04 13:37:00,2023-01-08 13:37:00,2023-01-04 13:37:00
308,ORD-20231022-00308,4752,159,4,64.99,259.96,mobile_app,delivered,2023-10-22 17:51:00,2023-10-28 17:51:00,2023-10-22 17:51:00
309,ORD-20231218-00309,1227,389,2,37.25,74.5,website,delivered,2023-12-18 14:52:00,2023-12-21 14:52:00,2023-12-18 14:52:00
310,ORD-20230618-00310,2346,138,5,56.48,282.4,mobile_app,shipped,2023-06-18 21:39:00,2023-06-21 21:39:00,2023-06-18 21:39:00
311,ORD-20231212-00311,2776,223,4,312.59,1250.36,mobile_app,returned,2023-12-12 08:01:00,2023-12-19 08:01:00,2023-12-12 08:01:00
312,ORD-20230606-00312,4254,34,2,229.74,459.48,marketplace,delivered,2023-06-06 10:07:00,2023-06-08 10:07:00,2023-06-06 10:07:00
313,ORD-20230312-00313,4217,10,1,278.36,278.36,website,delivered,2023-03-12 11:43:00,2023-03-19 11:43:00,2023-03-12 11:43:00
314,ORD-20230426-00314,2160,484,3,40.95,122.85,mobile_app,delivered,2023-04-26 10:33:00,2023-05-01 10:33:00,2023-04-26 10:33:00
315,ORD-20230419-00315,4307,409,5,352.31,1761.55,marketplace,returned,2023-04-19 22:30:00,2023-04-22 22:30:00,2023-04-19 22:30:00
316,ORD-20231226-00316,519,345,2,235.86,471.72,mobile_app,shipped,2023-12-26 13:25:00,2023-12-28 13:25:00,2023-12-26 13:25:00
317,ORD-20231116-00317,2057,207,4,291.58,1166.32,mobile_app,delivered,2023-11-16 15:28:00,2023-11-23 15:28:00,2023-11-16 15:28:00
318,ORD-20231205-00318,3227,86,5,482.77,2413.85,mobile_app,returned,2023-12-05 18:23:00,2023-12-10 18:23:00,2023-12-05 18:23:00
319,ORD-20230516-00319,3826,77,1,54.48,54.48,mobile_app,delivered,2023-05-16 08:57:00,2023-05-23 08:57:00,2023-05-16 08:57:00
320,ORD-20231127-00320,4682,128,1,257.19,257.19,mobile_app,delivered,2023-11-27 15:10:00,2023-12-02 15:10:00,2023-11-27 15:10:00
321,ORD-20231204-00321,172,276,3,73.36,220.08,website,returned,2023-12-04 12:35:00,2023-12-08 12:35:00,2023-12-04 12:35:00
322,ORD-20230225-00322,4776,356,1,67.51,67.51,mobile_app,delivered,2023-02-25 13:14:00,2023-03-03 13:14:00,2023-02-25 13:14:00
323,ORD-20230719-00323,4929,329,5,278.43,1392.15,mobile_app,delivered,2023-07-19 14:23:00,2023-07-23 14:23:00,2023-07-19 14:23:00
324,ORD-20230816-00324,3941,142,1,106.98,106.98,website,delivered,2023-08-16 19:31:00,2023-08-21 19:31:00,2023-08-16 19:31:00
325,ORD-20230615-00325,1163,476,1,74.16,74.16,marketplace,delivered,2023-06-15 12:34:00,2023-06-19 12:34:00,2023-06-15 12:34:00
326,ORD-20230320-00326,671,364,1,48.42,48.42,marketplace,delivered,2023-03-20 17:02:00,2023-03-23 17:02:00,2023-03-20 17:02:00
327,ORD-20230326-00327,4108,278,5,140.62,703.1,mobile_app,delivered,2023-03-26 12:57:00,2023-03-29 12:57:00,2023-03-26 12:57:00
328,ORD-20230505-00328,945,304,4,193.23,772.92,website,shipped,2023-05-05 17:22:00,2023-05-08 17:22:00,2023-05-05 17:22:00
329,ORD-20230823-00329,2262,210,3,214.58,643.74,website,delivered,2023-08-23 21:24:00,2023-08-25 21:24:00,2023-08-23 21:24:00
330,ORD-20230615-00330,956,128,5,257.19,1285.95,website,delivered,2023-06-15 11:15:00,2023-06-19 11:15:00,2023-06-15 11:15:00
331,ORD-20231217-00331,2091,172,5,244.21,1221.05,website,cancelled,2023-12-17 19:17:00,2023-12-19 19:17:00,2023-12-17 19:17:00
332,ORD-20230603-00332,2940,375,2,76.26,152.52,website,delivered,2023-06-03 21:21:00,2023-06-10 21:21:00,2023-06-03 21:21:00
333,ORD-20231111-00333,3749,5,5,286.45,1432.25,marketplace,delivered,2023-11-11 20:42:00,2023-11-16 20:42:00,2023-11-11 20:42:00
334,ORD-20230412-00334,2744,54,2,106.69,213.38,website,shipped,2023-04-12 22:31:00,2023-04-14 22:31:00,2023-04-12 22:31:00
335,ORD-20230124-00335,3584,18,1,633.82,633.82,website,delivered,2023-01-24 08:11:00,2023-01-26 08:11:00,2023-01-24 08:11:00
336,ORD-20231101-00336,1060,16,3,37.22,111.66,mobile_app,cancelled,2023-11-01 17:30:00,2023-11-05 17:30:00,2023-11-01 17:30:00
337,ORD-20230627-00337,1745,423,4,43.5,174.0,website,delivered,2023-06-27 09:30:00,2023-07-04 09:30:00,2023-06-27 09:30:00
338,ORD-20231112-00338,3174,352,1,162.57,162.57,website,delivered,2023-11-12 15:47:00,2023-11-19 15:47:00,2023-11-12 15:47:00
339,ORD-20230425-00339,2949,239,5,74.26,371.3,mobile_app,delivered,2023-04-25 15:39:00,2023-05-01 15:39:00,2023-04-25 15:39:00
340,ORD-20230523-00340,4119,44,3,119.6,358.8,marketplace,delivered,2023-05-23 10:23:00,2023-05-28 10:23:00,2023-05-23 10:23:00
341,ORD-20230423-00341,4406,247,5,164.24,821.2,mobile_app,delivered,2023-04-23 09:02:00,2023-04-28 09:02:00,2023-04-23 09:02:00
342,ORD-20231223-00342,4247,239,3,74.26,222.78,mobile_app,returned,2023-12-23 12:27:00,2023-12-27 12:27:00,2023-12-23 12:27:00
343,ORD-20230206-00343,660,86,1,482.77,482.77,website,returned,2023-02-06 16:51:00,2023-02-10 16:51:00,2023-02-06 16:51:00
344,ORD-20230901-00344,2869,218,5,120.15,600.75,mobile_app,delivered,2023-09-01 17:06:00,2023-09-08 17:06:00,2023-09-01 17:06:00
345,ORD-20230815-00345,347,199,2,318.68,637.36,mobile_app,delivered,2023-08-15 14:38:00,2023-08-18 14:38:00,2023-08-15 14:38:00
346,ORD-20230605-00346,2737,307,4,74.21,296.84,website,shipped,2023-06-05 13:06:00,2023-06-09 13:06:00,2023-06-05 13:06:00
347,ORD-20231118-00347,909,321,2,38.87,77.74,website,delivered,2023-11-18 18:07:00,2023-11-24 18:07:00,2023-11-18 18:07:00
348,ORD-20231124-00348,2625,18,5,633.82,3169.1,website,delivered,2023-11-24 17:04:00,2023-11-29 17:04:00,2023-11-24 17:04:00
349,ORD-20231201-00349,4153,189,2,43.32,86.64,website,delivered,2023-12-01 15:22:00,2023-12-08 15:22:00,2023-12-01 15:22:00
350,ORD-20231202-00350,4127,313,3,765.05,2295.15,website,cancelled,2023-12-02 15:05:00,2023-12-04 15:05:00,2023-12-02 15:05:00
351,ORD-20230316-00351,2089,253,1,62.53,62.53,website,delivered,2023-03-16 19:36:00,2023-03-20 19:36:00,2023-03-16 19:36:00
352,ORD-20230519-00352,2291,423,4,43.5,174.0,mobile_app,delivered,2023-05-19 21:05:00,2023-05-25 21:05:00,2023-05-19 21:05:00
353,ORD-20230707-00353,362,329,3,278.43,835.29,website,delivered,2023-07-07 09:44:00,2023-07-12 09:44:00,2023-07-07 09:44:00
354,ORD-20231212-00354,3389,78,5,146.72,733.6,website,delivered,2023-12-12 18:44:00,2023-12-17 18:44:00,2023-12-12 18:44:00
