receiving_id,po_id,sku_id,employee_id,received_qty,damaged_qty,received_at,putaway_at,location_code,notes,created_at
960,960,154,26,304,8,2023-07-24 02:00:00,2023-07-24 07:00:00,C-06-04,,2023-07-24 02:00:00
961,961,434,33,197,4,2023-02-09 01:00:00,2023-02-09 09:00:00,C-10-02,,2023-02-09 01:00:00
962,962,25,29,461,11,2023-06-22 04:00:00,2023-06-22 11:00:00,C-06-04,,2023-06-22 04:00:00
963,963,320,34,353,1,2023-02-23 02:00:00,2023-02-23 10:00:00,D-08-05,,2023-02-23 02:00:00
964,964,140,30,268,1,2023-02-08 03:00:00,2023-02-08 09:00:00,E-09-01,,2023-02-08 03:00:00
965,965,178,29,246,2,2023-02-17 04:00:00,2023-02-17 05:00:00,A-19-01,,2023-02-17 04:00:00
966,966,154,26,106,0,2023-09-09 02:00:00,2023-09-09 10:00:00,E-01-02,,2023-09-09 02:00:00
967,967,206,28,393,8,2023-05-17 04:00:00,2023-05-17 10:00:00,A-16-02,,2023-05-17 04:00:00
968,968,281,32,491,4,2023-05-22 04:00:00,2023-05-22 09:00:00,C-19-02,,2023-05-22 04:00:00
969,969,296,29,187,5,2023-10-08 03:00:00,2023-10-08 05:00:00,D-16-05,,2023-10-08 03:00:00
970,970,327,33,246,6,2023-10-08 03:00:00,2023-10-08 11:00:00,B-18-03,,2023-10-08 03:00:00
971,971,321,29,286,8,2023-02-04 01:00:00,2023-02-04 03:00:00,A-19-02,,2023-02-04 01:00:00
972,972,124,34,482,0,2023-04-12 04:00:00,2023-04-12 11:00:00,E-03-01,,2023-04-12 04:00:00
973,973,211,30,374,1,2023-06-18 02:00:00,2023-06-18 06:00:00,C-04-01,,2023-06-18 02:00:00
974,974,434,27,380,6,2023-08-08 01:00:00,2023-08-08 06:00:00,E-15-02,,2023-08-08 01:00:00
975,975,132,29,172,1,2024-01-12 01:00:00,2024-01-12 03:00:00,C-20-05,,2024-01-12 01:00:00
976,976,77,31,287,5,2023-04-14 02:00:00,2023-04-14 03:00:00,D-07-04,,2023-04-14 02:00:00
977,977,287,31,153,2,2023-09-05 02:00:00,2023-09-05 07:00:00,A-14-03,,2023-09-05 02:00:00
978,978,140,30,387,6,2023-04-04 02:00:00,2023-04-04 03:00:00,A-19-01,,2023-04-04 02:00:00
979,979,91,29,450,11,2023-12-27 02:00:00,2023-12-27 03:00:00,B-07-02,,2023-12-27 02:00:00
980,980,29,27,493,6,2023-02-14 04:00:00,2023-02-14 08:00:00,E-05-01,,2023-02-14 04:00:00
981,981,462,28,253,5,2023-07-31 03:00:00,2023-07-31 08:00:00,D-05-01,,2023-07-31 03:00:00
982,982,371,27,317,0,2023-03-21 03:00:00,2023-03-21 04:00:00,E-06-04,,2023-03-21 03:00:00
983,983,425,29,304,1,2023-10-27 01:00:00,2023-10-27 04:00:00,D-04-04,,2023-10-27 01:00:00
984,984,47,35,218,1,2023-05-09 03:00:00,2023-05-09 11:00:00,B-20-05,,2023-05-09 03:00:00
985,985,300,35,266,3,2023-07-28 02:00:00,2023-07-28 10:00:00,C-11-03,,2023-07-28 02:00:00
986,986,74,34,275,6,2023-03-04 01:00:00,2023-03-04 05:00:00,D-10-04,,2023-03-04 01:00:00
987,987,131,27,408,1,2023-11-05 01:00:00,2023-11-05 04:00:00,A-08-05,,2023-11-05 01:00:00
988,988,163,29,192,2,2023-10-11 02:00:00,2023-10-11 03:00:00,E-06-05,,2023-10-11 02:00:00
989,989,402,27,470,3,2023-03-23 01:00:00,2023-03-23 03:00:00,B-18-05,,2023-03-23 01:00:00
990,990,11,28,480,7,2023-12-06 03:00:00,2023-12-06 08:00:00,C-18-02,,2023-12-06 03:00:00
991,991,340,28,179,2,2023-01-31 02:00:00,2023-01-31 05:00:00,B-03-05,,2023-01-31 02:00:00
992,992,197,31,465,0,2023-06-21 01:00:00,2023-06-21 07:00:00,D-06-03,,2023-06-21 01:00:00
993,993,63,28,248,5,2023-10-04 01:00:00,2023-10-04 02:00:00,A-03-03,,2023-10-04 01:00:00
994,994,466,33,204,4,2023-08-03 01:00:00,2023-08-03 03:00:00,B-16-01,,2023-08-03 01:00:00
995,995,480,31,274,4,2023-05-05 03:00:00,2023-05-05 04:00:00,E-01-02,,2023-05-05 03:00:00
996,996,163,34,190,3,2023-11-26 03:00:00,2023-11-26 08:00:00,C-06-01,,2023-11-26 03:00:00
997,997,42,28,400,6,2023-09-20 04:00:00,2023-09-20 09:00:00,D-17-01,,2023-09-20 04:00:00
998,998,368,34,472,10,2023-08-06 01:00:00,2023-08-06 07:00:00,D-16-01,,2023-08-06 01:00:00
999,999,358,31,265,0,2023-06-07 01:00:00,2023-06-07 02:00:00,C-08-04,,2023-06-07 01:00:00
1000,1000,374,27,405,1,2023-10-18 03:00:00,2023-10-18 06:00:00,D-13-05,,2023-10-18 03:00:00
1001,1001,391,31,372,1,2023-01-28 03:00:00,2023-01-28 07:00:00,C-12-01,,2023-01-28 03:00:00
1002,1002,406,26,152,0,2023-12-22 04:00:00,2023-12-22 05:00:00,E-02-04,,2023-12-22 04:00:00
1003,1003,157,28,130,0,2023-06-10 04:00:00,2023-06-10 10:00:00,A-20-05,,2023-06-10 04:00:00
1004,1004,265,27,455,0,2023-12-08 01:00:00,2023-12-08 03:00:00,D-09-05,,2023-12-08 01:00:00
1005,1005,232,33,175,3,2023-09-04 03:00:00,2023-09-04 08:00:00,B-18-04,,2023-09-04 03:00:00
1006,1006,352,28,105,0,2023-11-24 02:00:00,2023-11-24 04:00:00,D-09-02,,2023-11-24 02:00:00
1007,1007,213,30,477,2,2023-07-14 04:00:00,2023-07-14 09:00:00,B-17-05,,2023-07-14 04:00:00
1008,1008,293,32,335,1,2023-04-30 02:00:00,2023-04-30 09:00:00,B-12-05,,2023-04-30 02:00:00
1009,1009,314,30,286,2,2023-11-17 03:00:00,2023-11-17 05:00:00,D-02-04,,2023-11-17 03:00:00
1010,1010,135,29,215,1,2024-01-01 03:00:00,2024-01-01 08:00:00,A-06-04,,2024-01-01 03:00:00
1011,1011,220,33,238,2,2023-11-11 02:00:00,2023-11-11 07:00:00,B-01-01,,2023-11-11 02:00:00
1012,1012,485,34,445,5,2023-11-12 03:00:00,2023-11-12 08:00:00,E-19-05,,2023-11-12 03:00:00
1013,1013,476,34,66,0,2023-08-29 01:00:00,2023-08-29 07:00:00,B-18-05,,2023-08-29 01:00:00
1014,1014,366,31,197,5,2023-04-23 03:00:00,2023-04-23 06:00:00,D-20-01,,2023-04-23 03:00:00
1015,1015,254,29,357,7,2023-07-18 01:00:00,2023-07-18 06:00:00,B-07-02,,2023-07-18 01:00:00
1016,1016,422,28,243,1,2023-06-01 03:00:00,2023-06-01 09:00:00,A-13-02,,2023-06-01 03:00:00
1017,1017,210,35,107,2,2023-04-09 04:00:00,2023-04-09 12:00:00,A-18-01,,2023-04-09 04:00:00
1018,1018,231,31,64,0,2023-05-18 02:00:00,2023-05-18 10:00:00,B-05-04,,2023-05-18 02:00:00
1019,1019,241,33,246,3,2023-03-13 01:00:00,2023-03-13 03:00:00,A-20-05,,2023-03-13 01:00:00
1020,1020,366,34,87,0,2023-07-24 04:00:00,2023-07-24 06:00:00,D-17-04,,2023-07-24 04:00:00
1021,1021,286,26,291,4,2023-02-04 01:00:00,2023-02-04 02:00:00,B-07-01,,2023-02-04 01:00:00
1022,1022,182,34,52,0,2023-11-18 04:00:00,2023-11-18 06:00:00,E-05-05,,2023-11-18 04:00:00
1023,1023,259,27,273,3,2023-11-20 04:00:00,2023-11-20 12:00:00,C-10-05,,2023-11-20 04:00:00
1024,1024,68,28,174,4,2023-10-16 02:00:00,2023-10-16 09:00:00,C-20-03,,2023-10-16 02:00:00
1025,1025,258,29,73,1,2023-10-21 01:00:00,2023-10-21 06:00:00,A-18-03,,2023-10-21 01:00:00
1026,1026,163,29,183,2,2024-01-03 03:00:00,2024-01-03 04:00:00,E-05-04,,2024-01-03 03:00:00
1027,1027,161,30,496,10,2023-02-15 02:00:00,2023-02-15 05:00:00,A-08-04,,2023-02-15 02:00:00
1028,1028,144,34,498,6,2023-07-26 01:00:00,2023-07-26 06:00:00,A-10-02,,2023-07-26 01:00:00
1029,1029,314,33,134,3,2023-05-22 01:00:00,2023-05-22 07:00:00,A-11-02,,2023-05-22 01:00:00
1030,1030,378,26,256,7,2023-09-11 01:00:00,2023-09-11 03:00:00,A-05-04,,2023-09-11 01:00:00
1031,1031,473,35,74,1,2023-12-14 01:00:00,2023-12-14 05:00:00,C-13-04,,2023-12-14 01:00:00
1032,1032,77,31,290,7,2023-02-03 01:00:00,2023-02-03 08:00:00,B-15-01,,2023-02-03 01:00:00
1033,1033,84,32,206,5,2023-12-31 02:00:00,2023-12-31 07:00:00,C-12-01,,2023-12-31 02:00:00
1034,1034,227,28,298,1,2023-07-24 01:00:00,2023-07-24 09:00:00,D-14-05,,2023-07-24 01:00:00
1035,1035,253,30,113,3,2023-04-01 03:00:00,2023-04-01 08:00:00,A-04-02,,2023-04-01 03:00:00
1036,1036,48,33,287,4,2023-04-17 04:00:00,2023-04-17 08:00:00,C-10-02,,2023-04-17 04:00:00
1037,1037,384,31,332,7,2023-10-11 02:00:00,2023-10-11 09:00:00,A-07-02,,2023-10-11 02:00:00
1038,1038,270,26,176,0,2023-10-20 01:00:00,2023-10-20 07:00:00,D-01-05,,2023-10-20 01:00:00
1039,1039,256,26,63,1,2024-01-12 01:00:00,2024-01-12 06:00:00,C-19-02,,2024-01-12 01:00:00
1040,1040,349,35,352,4,2023-12-20 03:00:00,2023-12-20 06:00:00,D-20-05,,2023-12-20 03:00:00
1041,1041,488,33,48,0,2023-03-02 04:00:00,2023-03-02 09:00:00,E-20-05,,2023-03-02 04:00:00
1042,1042,236,29,371,5,2024-01-04 02:00:00,2024-01-04 08:00:00,E-13-05,,2024-01-04 02:00:00
1043,1043,305,35,385,6,2023-12-06 03:00:00,2023-12-06 04:00:00,E-10-05,,2023-12-06 03:00:00
1044,1044,487,30,158,4,2023-08-28 02:00:00,2023-08-28 06:00:00,A-06-02,,2023-08-28 02:00:00
1045,1045,25,32,430,10,2023-12-04 04:00:00,2023-12-04 11:00:00,E-18-01,,2023-12-04 04:00:00
1046,1046,281,32,180,0,2023-11-11 04:00:00,2023-11-11 07:00:00,D-04-04,,2023-11-11 04:00:00
1047,1047,123,35,81,1,2023-08-16 02:00:00,2023-08-16 07:00:00,E-08-05,,2023-08-16 02:00:00
1048,1048,400,26,111,2,2023-08-01 03:00:00,2023-08-01 07:00:00,E-05-05,,2023-08-01 03:00:00
1049,1049,252,35,393,9,2023-08-15 03:00:00,2023-08-15 10:00:00,A-05-05,,2023-08-15 03:00:00
1050,1050,68,28,312,0,2023-07-12 02:00:00,2023-07-12 09:00:00,E-12-05,,2023-07-12 02:00:00
1051,1051,251,29,187,1,2023-09-12 04:00:00,2023-09-12 11:00:00,C-14-01,,2023-09-12 04:00:00
1052,1052,308,31,465,6,2023-08-15 04:00:00,2023-08-15 06:00:00,B-07-05,,2023-08-15 04:00:00
1053,1053,315,34,97,2,2023-04-10 01:00:00,2023-04-10 06:00:00,B-09-04,,2023-04-10 01:00:00
1054,1054,263,33,381,6,2023-07-06 03:00:00,2023-07-06 08:00:00,A-01-02,,2023-07-06 03:00:00
1055,1055,366,27,198,0,2023-03-21 04:00:00,2023-03-21 11:00:00,D-03-01,,2023-03-21 04:00:00
1056,1056,224,26,182,2,2023-03-26 01:00:00,2023-03-26 03:00:00,B-20-03,,2023-03-26 01:00:00
1057,1057,66,27,317,0,2024-01-20 01:00:00,2024-01-20 06:00:00,A-10-05,,2024-01-20 01:00:00
1058,1058,152,28,52,0,2023-10-24 02:00:00,2023-10-24 06:00:00,E-15-04,,2023-10-24 02:00:00
1059,1059,56,33,287,3,2023-09-30 03:00:00,2023-09-30 08:00:00,A-16-04,,2023-09-30 03:00:00
1060,1060,369,28,180,2,2023-10-21 01:00:00,2023-10-21 09:00:00,B-13-04,,2023-10-21 01:00:00
1061,1061,42,28,141,1,2023-09-25 01:00:00,2023-09-25 09:00:00,D-13-01,,2023-09-25 01:00:00
1062,1062,94,34,498,13,2023-08-21 01:00:00,2023-08-21 06:00:00,A-13-05,,2023-08-21 01:00:00
1063,1063,153,28,437,12,2023-06-15 02:00:00,2023-06-15 06:00:00,D-08-01,,2023-06-15 02:00:00
1064,1064,231,33,358,7,2023-11-18 02:00:00,2023-11-18 06:00:00,C-13-01,,2023-11-18 02:00:00
1065,1065,96,35,496,1,2023-05-19 01:00:00,2023-05-19 05:00:00,B-04-01,,2023-05-19 01:00:00
1066,1066,55,28,252,2,2023-08-11 02:00:00,2023-08-11 09:00:00,B-17-03,,2023-08-11 02:00:00
1067,1067,7,33,404,6,2023-04-04 03:00:00,2023-04-04 10:00:00,A-07-02,,2023-04-04 03:00:00
1068,1068,445,28,205,4,2023-12-28 03:00:00,2023-12-28 08:00:00,C-19-01,,2023-12-28 03:00:00
1069,1069,417,32,334,1,2023-11-22 04:00:00,2023-11-22 09:00:00,E-02-01,,2023-11-22 04:00:00
1070,1070,45,32,107,3,2023-03-10 02:00:00,2023-03-10 10:00:00,B-09-01,,2023-03-10 02:00:00
1071,1071,9,28,157,0,2024-01-05 02:00:00,2024-01-05 10:00:00,D-17-02,,2024-01-05 02:00:00
1072,1072,333,27,481,12,2023-04-12 01:00:00,2023-04-12 09:00:00,E-18-02,,2023-04-12 01:00:00
1073,1073,440,33,444,3,2023-10-05 04:00:00,2023-10-05 07:00:00,E-18-03,,2023-10-05 04:00:00
1074,1074,76,29,135,2,2023-09-24 04:00:00,2023-09-24 08:00:00,D-08-05,,2023-09-24 04:00:00
1075,1075,79,35,270,1,2024-01-03 03:00:00,2024-01-03 10:00:00,A-11-02,,2024-01-03 03:00:00
1076,1076,441,32,200,5,2023-08-20 01:00:00,2023-08-20 09:00:00,E-18-04,,2023-08-20 01:00:00
1077,1077,425,29,102,3,2023-07-27 04:00:00,2023-07-27 12:00:00,A-13-04,,2023-07-27 04:00:00
1078,1078,434,28,342,8,2023-08-30 01:00:00,2023-08-30 07:00:00,A-13-05,,2023-08-30 01:00:00
1079,1079,306,27,299,7,2023-10-24 02:00:00,2023-10-24 06:00:00,C-11-02,,2023-10-24 02:00:00
1080,1080,249,30,145,2,2023-09-28 01:00:00,2023-09-28 07:00:00,E-15-01,,2023-09-28 01:00:00
1081,1081,32,31,333,1,2023-10-02 01:00:00,2023-10-02 04:00:00,A-19-02,,2023-10-02 01:00:00
1082,1082,138,35,109,3,2023-12-04 01:00:00,2023-12-04 06:00:00,B-14-05,,2023-12-04 01:00:00
1083,1083,319,26,60,1,2023-12-24 01:00:00,2023-12-24 04:00:00,B-02-03,,2023-12-24 01:00:00
1084,1084,148,30,146,1,2023-05-04 04:00:00,2023-05-04 09:00:00,E-10-02,,2023-05-04 04:00:00
1085,1085,113,34,261,5,2023-11-23 01:00:00,2023-11-23 03:00:00,C-12-04,,2023-11-23 01:00:00
1086,1086,432,29,420,12,2023-12-13 01:00:00,2023-12-13 09:00:00,A-12-02,,2023-12-13 01:00:00
1087,1087,200,30,345,4,2023-08-06 02:00:00,2023-08-06 05:00:00,A-20-04,,2023-08-06 02:00:00
1088,1088,410,33,403,0,2023-04-19 01:00:00,2023-04-19 09:00:00,D-20-05,,2023-04-19 01:00:00
1089,1089,45,34,152,0,2023-12-11 04:00:00,2023-12-11 12:00:00,B-05-03,,2023-12-11 04:00:00
1090,1090,311,28,302,4,2023-10-04 01:00:00,2023-10-04 07:00:00,E-01-04,,2023-10-04 01:00:00
1091,1091,121,32,233,5,2023-04-21 03:00:00,2023-04-21 04:00:00,C-01-03,,2023-04-21 03:00:00
1092,1092,134,30,473,8,2023-07-08 04:00:00,2023-07-08 05:00:00,A-04-02,,2023-07-08 04:00:00
1093,1093,458,32,148,3,2023-09-23 03:00:00,2023-09-23 08:00:00,C-06-05,,2023-09-23 03:00:00
1094,1094,59,29,299,3,2023-11-19 02:00:00,2023-11-19 08:00:00,E-10-02,,2023-11-19 02:00:00
1095,1095,175,35,127,0,2023-07-06 03:00:00,2023-07-06 10:00:00,B-07-05,,2023-07-06 03:00:00
1096,1096,354,33,301,1,2023-09-29 01:00:00,2023-09-29 07:00:00,B-18-03,,2023-09-29 01:00:00
1097,1097,475,35,104,2,2023-08-13 04:00:00,2023-08-13 07:00:00,E-06-04,,2023-08-13 04:00:00
1098,1098,313,27,471,9,2023-12-07 03:00:00,2023-12-07 09:00:00,A-08-05,,2023-12-07 03:00:00
1099,1099,22,32,495,5,2023-09-28 03:00:00,2023-09-28 04:00:00,D-17-03,,2023-09-28 03:00:00
1100,1100,467,26,336,0,2023-07-13 03:00:00,2023-07-13 11:00:00,C-09-02,,2023-07-13 03:00:00
1101,1101,391,33,128,2,2023-10-11 01:00:00,2023-10-11 03:00:00,A-16-05,,2023-10-11 01:00:00
1102,1102,187,31,484,2,2023-06-21 03:00:00,2023-06-21 07:00:00,C-02-01,,2023-06-21 03:00:00
1103,1103,225,31,175,1,2023-08-07 03:00:00,2023-08-07 08:00:00,D-04-03,,2023-08-07 03:00:00
1104,1104,415,33,93,0,2023-09-09 02:00:00,2023-09-09 08:00:00,E-07-04,,2023-09-09 02:00:00
1105,1105,191,26,127,3,2023-08-05 01:00:00,2023-08-05 05:00:00,D-15-03,,2023-08-05 01:00:00
1106,1106,386,31,120,2,2023-10-28 02:00:00,2023-10-28 04:00:00,C-03-01,,2023-10-28 02:00:00
1107,1107,220,28,486,5,2023-09-16 01:00:00,2023-09-16 09:00:00,E-02-05,,2023-09-16 01:00:00
1108,1108,407,34,276,0,2023-12-27 03:00:00,2023-12-27 06:00:00,B-17-05,,2023-12-27 03:00:00
1109,1109,395,26,68,0,2023-01-28 02:00:00,2023-01-28 08:00:00,E-14-04,,2023-01-28 02:00:00
1110,1110,162,30,254,4,2023-08-05 04:00:00,2023-08-05 12:00:00,E-15-03,,2023-08-05 04:00:00
1111,1111,202,32,224,4,2023-01-20 03:00:00,2023-01-20 08:00:00,E-11-05,,2023-01-20 03:00:00
1112,1112,324,35,240,2,2023-12-07 03:00:00,2023-12-07 06:00:00,E-05-03,,2023-12-07 03:00:00
1113,1113,454,26,409,9,2023-12-22 04:00:00,2023-12-22 10:00:00,A-05-01,,2023-12-22 04:00:00
1114,1114,161,29,320,7,2023-06-30 03:00:00,2023-06-30 07:00:00,E-08-01,,2023-06-30 03:00:00
1115,1115,472,26,379,9,2023-03-27 01:00:00,2023-03-27 07:00:00,C-03-02,,2023-03-27 01:00:00
1116,1116,455,30,407,5,2023-10-15 02:00:00,2023-10-15 09:00:00,E-06-01,,2023-10-15 02:00:00
1117,1117,455,28,204,5,2023-12-01 04:00:00,2023-12-01 11:00:00,E-20-04,,2023-12-01 04:00:00
1118,1118,19,32,316,8,2023-10-07 02:00:00,2023-10-07 09:00:00,D-15-03,,2023-10-07 02:00:00
1119,1119,146,27,316,0,2023-05-03 03:00:00,2023-05-03 06:00:00,C-10-02,,2023-05-03 03:00:00
1120,1120,388,28,457,11,2023-11-23 02:00:00,2023-11-23 04:00:00,B-07-01,,2023-11-23 02:00:00
1121,1121,304,32,421,1,2023-05-26 01:00:00,2023-05-26 06:00:00,E-03-01,,2023-05-26 01:00:00
1122,1122,259,29,182,4,2023-03-05 02:00:00,2023-03-05 09:00:00,C-16-02,,2023-03-05 02:00:00
1123,1123,260,27,279,3,2023-07-01 01:00:00,2023-07-01 04:00:00,D-13-05,,2023-07-01 01:00:00
1124,1124,294,30,462,2,2023-01-07 02:00:00,2023-01-07 08:00:00,D-15-03,,2023-01-07 02:00:00
1125,1125,298,35,229,2,2023-10-20 03:00:00,2023-10-20 11:00:00,B-13-02,,2023-10-20 03:00:00
1126,1126,146,32,301,5,2023-12-12 04:00:00,2023-12-12 11:00:00,E-08-01,,2023-12-12 04:00:00
1127,1127,267,33,471,12,2023-05-13 04:00:00,2023-05-13 06:00:00,D-06-01,,2023-05-13 04:00:00
1128,1128,185,28,474,2,2023-09-21 02:00:00,2023-09-21 05:00:00,A-11-02,,2023-09-21 02:00:00
1129,1129,42,31,293,8,2023-02-23 02:00:00,2023-02-23 09:00:00,B-04-04,,2023-02-23 02:00:00
1130,1130,229,29,351,6,2023-02-18 03:00:00,2023-02-18 07:00:00,E-18-02,,2023-02-18 03:00:00
1131,1131,266,30,221,2,2023-08-25 02:00:00,2023-08-25 06:00:00,C-18-03,,2023-08-25 02:00:00
1132,1132,217,30,424,6,2023-08-17 04:00:00,2023-08-17 12:00:00,B-06-04,,2023-08-17 04:00:00
1133,1133,422,35,298,0,2023-03-31 03:00:00,2023-03-31 08:00:00,C-19-04,,2023-03-31 03:00:00
1134,1134,235,28,491,1,2023-03-31 04:00:00,2023-03-31 12:00:00,A-06-05,,2023-03-31 04:00:00
1135,1135,61,33,66,0,2024-01-05 03:00:00,2024-01-05 07:00:00,E-15-05,,2024-01-05 03:00:00
1136,1136,81,29,358,2,2023-10-16 03:00:00,2023-10-16 06:00:00,E-18-05,,2023-10-16 03:00:00
1137,1137,210,34,70,0,2023-03-08 01:00:00,2023-03-08 04:00:00,C-13-01,,2023-03-08 01:00:00
1138,1138,79,33,205,0,2023-03-15 01:00:00,2023-03-15 06:00:00,E-16-05,,2023-03-15 01:00:00
1139,1139,249,31,451,6,2023-01-19 04:00:00,2023-01-19 10:00:00,B-12-05,,2023-01-19 04:00:00
1140,1140,216,30,195,3,2023-02-15 04:00:00,2023-02-15 05:00:00,A-07-01,,2023-02-15 04:00:00
1141,1141,94,31,58,0,2023-09-16 01:00:00,2023-09-16 07:00:00,A-15-01,,2023-09-16 01:00:00
1142,1142,23,35,224,1,2023-08-12 01:00:00,2023-08-12 02:00:00,B-19-02,,2023-08-12 01:00:00
1143,1143,461,34,477,9,2023-07-19 01:00:00,2023-07-19 06:00:00,B-16-03,,2023-07-19 01:00:00
1144,1144,427,27,308,5,2023-11-10 02:00:00,2023-11-10 03:00:00,E-14-04,,2023-11-10 02:00:00
1145,1145,236,28,493,8,2023-08-20 01:00:00,2023-08-20 03:00:00,B-13-01,,2023-08-20 01:00:00
1146,1146,167,28,248,0,2023-02-20 02:00:00,2023-02-20 04:00:00,D-14-04,,2023-02-20 02:00:00
1147,1147,461,27,393,7,2023-07-28 01:00:00,2023-07-28 03:00:00,A-13-04,,2023-07-28 01:00:00
1148,1148,227,34,412,2,2023-05-29 01:00:00,2023-05-29 02:00:00,D-05-03,,2023-05-29 01:00:00
1149,1149,293,29,337,9,2023-11-21 02:00:00,2023-11-21 06:00:00,A-10-05,,2023-11-21 02:00:00
1150,1150,64,27,366,3,2023-11-27 01:00:00,2023-11-27 04:00:00,D-10-05,,2023-11-27 01:00:00
1151,1151,296,34,146,3,2023-03-01 02:00:00,2023-03-01 04:00:00,A-10-01,,2023-03-01 02:00:00
1152,1152,244,28,387,7,2023-10-21 02:00:00,2023-10-21 08:00:00,A-19-03,,2023-10-21 02:00:00
1153,1153,273,31,452,3,2023-04-21 02:00:00,2023-04-21 03:00:00,E-07-03,,2023-04-21 02:00:00
1154,1154,126,31,93,2,2024-01-06 01:00:00,2024-01-06 02:00:00,B-19-05,,2024-01-06 01:00:00
1155,1155,274,27,301,6,2023-12-05 04:00:00,2023-12-05 05:00:00,A-08-04,,2023-12-05 04:00:00
1156,1156,479,30,262,1,2023-01-21 03:00:00,2023-01-21 09:00:00,E-12-04,,2023-01-21 03:00:00
1157,1157,441,28,96,0,2023-09-30 01:00:00,2023-09-30 06:00:00,A-05-01,,2023-09-30 01:00:00
1158,1158,51,33,137,1,2023-10-09 03:00:00,2023-10-09 06:00:00,D-08-05,,2023-10-09 03:00:00
1159,1159,394,35,397,1,2023-02-21 01:00:00,2023-02-21 09:00:00,A-14-04,,2023-02-21 01:00:00
1160,1160,31,31,63,0,2023-12-13 02:00:00,2023-12-13 07:00:00,E-04-03,,2023-12-13 02:00:00
1161,1161,30,26,122,3,2023-06-06 01:00:00,2023-06-06 05:00:00,C-02-02,,2023-06-06 01:00:00
1162,1162,458,32,76,1,2023-06-20 04:00:00,2023-06-20 12:00:00,E-15-03,,2023-06-20 04:00:00
1163,1163,123,28,223,0,2023-11-11 04:00:00,2023-11-11 10:00:00,C-10-04,,2023-11-11 04:00:00
1164,1164,259,27,56,1,2023-08-27 02:00:00,2023-08-27 07:00:00,D-14-01,,2023-08-27 02:00:00
1165,1165,238,32,64,0,2023-10-15 01:00:00,2023-10-15 03:00:00,A-07-01,,2023-10-15 01:00:00
1166,1166,325,32,187,0,2023-05-10 04:00:00,2023-05-10 09:00:00,A-16-02,,2023-05-10 04:00:00
1167,1167,494,35,440,7,2023-11-09 01:00:00,2023-11-09 07:00:00,D-04-02,,2023-11-09 01:00:00
1168,1168,334,34,278,6,2023-03-20 03:00:00,2023-03-20 04:00:00,D-03-02,,2023-03-20 03:00:00
1169,1169,434,27,241,3,2023-11-26 02:00:00,2023-11-26 03:00:00,D-08-03,,2023-11-26 02:00:00
1170,1170,87,28,306,2,2023-05-20 03:00:00,2023-05-20 11:00:00,C-07-04,,2023-05-20 03:00:00
1171,1171,22,34,384,2,2023-01-27 01:00:00,2023-01-27 08:00:00,B-12-05,,2023-01-27 01:00:00
1172,1172,1,27,189,2,2023-03-14 04:00:00,2023-03-14 09:00:00,D-01-02,,2023-03-14 04:00:00
1173,1173,129,32,481,4,2023-12-24 02:00:00,2023-12-24 09:00:00,B-15-03,,2023-12-24 02:00:00
1174,1174,109,33,56,0,2023-10-29 03:00:00,2023-10-29 05:00:00,E-08-02,,2023-10-29 03:00:00
1175,1175,379,30,95,0,2023-10-25 03:00:00,2023-10-25 10:00:00,D-14-01,,2023-10-25 03:00:00
1176,1176,358,33,421,0,2023-03-11 01:00:00,2023-03-11 03:00:00,A-15-05,,2023-03-11 01:00:00
1177,1177,108,29,399,1,2023-11-16 03:00:00,2023-11-16 04:00:00,A-09-05,,2023-11-16 03:00:00
1178,1178,326,29,189,5,2023-06-03 01:00:00,2023-06-03 06:00:00,E-01-03,,2023-06-03 01:00:00
1179,1179,340,35,356,7,2023-06-23 03:00:00,2023-06-23 06:00:00,A-09-05,,2023-06-23 03:00:00
1180,1180,9,33,361,8,2023-12-22 03:00:00,2023-12-22 11:00:00,D-20-05,,2023-12-22 03:00:00
1181,1181,3,32,334,6,2023-02-01 02:00:00,2023-02-01 10:00:00,E-15-01,,2023-02-01 02:00:00
1182,1182,357,28,325,5,2024-01-04 03:00:00,2024-01-04 05:00:00,D-13-01,,2024-01-04 03:00:00
1183,1183,404,29,476,4,2023-12-02 01:00:00,2023-12-02 09:00:00,D-19-03,,2023-12-02 01:00:00
1184,1184,344,35,466,2,2023-08-26 03:00:00,2023-08-26 10:00:00,B-07-05,,2023-08-26 03:00:00
1185,1185,424,28,479,8,2023-11-10 01:00:00,2023-11-10 09:00:00,A-03-03,,2023-11-10 01:00:00
1186,1186,416,34,266,7,2024-01-28 02:00:00,2024-01-28 03:00:00,B-15-01,,2024-01-28 02:00:00
1187,1187,480,28,430,11,2023-04-11 02:00:00,2023-04-11 04:00:00,A-14-01,,2023-04-11 02:00:00
1188,1188,389,31,148,2,2023-05-26 03:00:00,2023-05-26 05:00:00,E-03-02,,2023-05-26 03:00:00
1189,1189,418,26,169,3,2023-11-15 04:00:00,2023-11-15 07:00:00,A-03-04,,2023-11-15 04:00:00
1190,1190,496,30,410,6,2023-08-01 03:00:00,2023-08-01 04:00:00,A-18-04,,2023-08-01 03:00:00
1191,1191,311,29,106,0,2023-04-23 01:00:00,2023-04-23 09:00:00,C-17-05,,2023-04-23 01:00:00
1192,1192,143,26,332,4,2023-10-28 03:00:00,2023-10-28 11:00:00,A-18-02,,2023-10-28 03:00:00
