shipment_id,order_id,carrier,tracking_number,shipping_cost,weight_kg,ship_date,estimated_date,actual_date,sla_days,is_on_time,created_at
174,196,DPD,DPD-205447116,10.38,1.575,2023-11-28 02:36:00,2023-11-30 02:36:00,2023-11-30 01:36:00,2,True,2023-11-28 02:36:00
175,197,DHL,DHL-729929310,24.2,2.16,2023-11-11 16:46:00,2023-11-14 16:46:00,2023-11-14 13:46:00,3,True,2023-11-11 16:46:00
176,198,InPost,InPost-665266814,11.46,1.232,2023-03-24 02:36:00,2023-03-27 02:36:00,2023-03-26 19:36:00,3,True,2023-03-24 02:36:00
177,199,InPost,InPost-191014741,10.96,2.248,2023-01-08 06:36:00,2023-01-11 06:36:00,2023-01-10 21:36:00,3,True,2023-01-08 06:36:00
178,200,UPS,UPS-999944905,29.87,8.255,2023-03-06 04:14:00,2023-03-08 04:14:00,2023-03-07 20:14:00,2,True,2023-03-06 04:14:00
179,201,DHL,DHL-434623691,19.26,17.025,2023-10-03 14:27:00,2023-10-05 14:27:00,2023-10-05 05:27:00,2,True,2023-10-03 14:27:00
180,202,UPS,UPS-193216875,28.92,1.58,2023-08-01 19:24:00,2023-08-03 19:24:00,2023-08-03 17:24:00,2,True,2023-08-01 19:24:00
181,203,DHL,DHL-857370478,20.95,1.072,2023-10-04 22:06:00,2023-10-06 22:06:00,2023-10-06 15:06:00,2,True,2023-10-04 22:06:00
182,204,InPost,InPost-534570131,6.41,0.866,2023-07-09 18:44:00,2023-07-12 18:44:00,2023-07-12 14:44:00,3,True,2023-07-09 18:44:00
183,205,DPD,DPD-183056997,14.23,4.8,2023-04-14 19:43:00,2023-04-16 19:43:00,2023-04-21 19:43:00,2,False,2023-04-14 19:43:00
184,206,DHL,DHL-497786553,20.72,7.302,2023-10-08 23:16:00,2023-10-11 23:16:00,2023-10-11 23:16:00,3,True,2023-10-08 23:16:00
185,207,InPost,InPost-153022165,11.53,8.82,2023-02-21 19:45:00,2023-02-24 19:45:00,2023-02-24 15:45:00,3,True,2023-02-21 19:45:00
186,208,UPS,UPS-973699364,33.6,8.855,2023-06-18 03:33:00,2023-06-20 03:33:00,2023-06-19 23:33:00,2,True,2023-06-18 03:33:00
187,209,InPost,InPost-391264167,10.63,1.096,2023-04-19 05:24:00,2023-04-21 05:24:00,2023-04-24 05:24:00,2,False,2023-04-19 05:24:00
188,210,DPD,DPD-136650723,16.11,1.358,2023-11-02 17:32:00,2023-11-04 17:32:00,2023-11-04 05:32:00,2,True,2023-11-02 17:32:00
189,211,UPS,UPS-456999729,33.85,1.134,2023-03-23 22:05:00,2023-03-25 22:05:00,2023-03-25 15:05:00,2,True,2023-03-23 22:05:00
190,212,InPost,InPost-893515928,8.17,14.816,2023-04-03 06:14:00,2023-04-06 06:14:00,2023-04-07 06:14:00,3,False,2023-04-03 06:14:00
191,213,DPD,DPD-629832659,9.91,1.787,2023-11-17 02:02:00,2023-11-19 02:02:00,2023-11-18 16:02:00,2,True,2023-11-17 02:02:00
192,214,DPD,DPD-830697874,10.11,3.128,2023-06-07 07:41:00,2023-06-10 07:41:00,2023-06-11 07:41:00,3,False,2023-06-07 07:41:00
193,216,InPost,InPost-757203089,11.6,13.465,2023-07-13 17:13:00,2023-07-15 17:13:00,2023-07-15 13:13:00,2,True,2023-07-13 17:13:00
194,217,DHL,DHL-414765837,24.17,5.572,2023-05-13 23:58:00,2023-05-15 23:58:00,2023-05-15 12:58:00,2,True,2023-05-13 23:58:00
195,218,DPD,DPD-821312561,8.25,1.355,2023-11-04 02:00:00,2023-11-07 02:00:00,2023-11-07 00:00:00,3,True,2023-11-04 02:00:00
196,219,InPost,InPost-825364690,13.44,2.645,2023-06-22 06:20:00,2023-06-25 06:20:00,2023-06-24 18:20:00,3,True,2023-06-22 06:20:00
197,220,DPD,DPD-836996573,11.85,5.148,2023-12-27 02:57:00,2023-12-29 02:57:00,2024-01-02 02:57:00,2,False,2023-12-27 02:57:00
198,221,InPost,InPost-854791212,6.85,8.579,2023-12-15 18:55:00,2023-12-17 18:55:00,2023-12-17 13:55:00,2,True,2023-12-15 18:55:00
199,222,DPD,DPD-892902974,11.4,1.106,2023-09-24 19:52:00,2023-09-26 19:52:00,2023-09-26 08:52:00,2,True,2023-09-24 19:52:00
200,223,DHL,DHL-546946150,17.37,6.58,2023-05-28 05:09:00,2023-05-31 05:09:00,2023-05-30 22:09:00,3,True,2023-05-28 05:09:00
201,224,InPost,InPost-686609970,8.07,1.475,2023-11-22 22:01:00,2023-11-25 22:01:00,2023-11-25 12:01:00,3,True,2023-11-22 22:01:00
202,225,DHL,DHL-641008805,22.45,12.86,2023-05-20 02:43:00,2023-05-23 02:43:00,2023-05-22 16:43:00,3,True,2023-05-20 02:43:00
203,226,DPD,DPD-349103931,15.87,5.585,2023-05-16 18:49:00,2023-05-19 18:49:00,2023-05-19 07:49:00,3,True,2023-05-16 18:49:00
204,227,DPD,DPD-937417399,14.12,1.592,2023-05-08 09:58:00,2023-05-11 09:58:00,2023-05-11 06:58:00,3,True,2023-05-08 09:58:00
205,228,DPD,DPD-888339403,12.98,1.151,2023-05-19 20:57:00,2023-05-22 20:57:00,2023-05-22 16:57:00,3,True,2023-05-19 20:57:00
206,229,DPD,DPD-589778492,15.04,1.238,2023-11-01 19:23:00,2023-11-03 19:23:00,2023-11-03 13:23:00,2,True,2023-11-01 19:23:00
207,230,DHL,DHL-188310842,22.77,2.364,2023-11-12 19:46:00,2023-11-15 19:46:00,2023-11-15 18:46:00,3,True,2023-11-12 19:46:00
208,231,DPD,DPD-574402478,17.3,1.397,2023-12-24 08:16:00,2023-12-26 08:16:00,2023-12-26 05:16:00,2,True,2023-12-24 08:16:00
209,232,InPost,InPost-864449141,7.84,1.515,2023-03-07 03:09:00,2023-03-10 03:09:00,2023-03-09 19:09:00,3,True,2023-03-07 03:09:00
210,233,DPD,DPD-484799690,11.24,2.608,2023-04-06 09:05:00,2023-04-09 09:05:00,2023-04-11 09:05:00,3,False,2023-04-06 09:05:00
211,234,DPD,DPD-578142500,13.97,9.008,2023-11-21 02:20:00,2023-11-23 02:20:00,2023-11-23 00:20:00,2,True,2023-11-21 02:20:00
212,235,DPD,DPD-177132989,10.04,2.444,2023-03-11 15:48:00,2023-03-14 15:48:00,2023-03-14 05:48:00,3,True,2023-03-11 15:48:00
213,236,UPS,UPS-568638004,30.13,0.896,2023-06-24 07:56:00,2023-06-26 07:56:00,2023-06-25 19:56:00,2,True,2023-06-24 07:56:00
214,237,InPost,InPost-397149502,8.96,9.15,2023-12-05 23:51:00,2023-12-07 23:51:00,2023-12-07 17:51:00,2,True,2023-12-05 23:51:00
215,238,DPD,DPD-656426432,12.44,8.655,2023-11-28 15:39:00,2023-12-01 15:39:00,2023-12-01 08:39:00,3,True,2023-11-28 15:39:00
216,240,DPD,DPD-569741191,9.23,3.556,2023-09-28 06:44:00,2023-10-01 06:44:00,2023-09-30 19:44:00,3,True,2023-09-28 06:44:00
217,241,DPD,DPD-846270793,16.04,2.387,2023-08-28 21:39:00,2023-08-31 21:39:00,2023-08-31 14:39:00,3,True,2023-08-28 21:39:00
218,242,DPD,DPD-263564266,17.75,1.256,2023-05-06 23:19:00,2023-05-08 23:19:00,2023-05-12 23:19:00,2,False,2023-05-06 23:19:00
219,243,InPost,InPost-691881307,10.52,1.976,2023-04-01 20:49:00,2023-04-04 20:49:00,2023-04-04 13:49:00,3,True,2023-04-01 20:49:00
220,245,DHL,DHL-643540457,13.18,4.286,2023-04-07 02:31:00,2023-04-09 02:31:00,2023-04-09 00:31:00,2,True,2023-04-07 02:31:00
221,246,InPost,InPost-269870155,11.95,0.632,2023-11-12 14:54:00,2023-11-14 14:54:00,2023-11-14 12:54:00,2,True,2023-11-12 14:54:00
222,247,DPD,DPD-424991420,13.14,3.725,2023-04-11 09:49:00,2023-04-14 09:49:00,2023-04-14 06:49:00,3,True,2023-04-11 09:49:00
223,248,InPost,InPost-715475163,7.41,2.73,2023-08-07 01:54:00,2023-08-09 01:54:00,2023-08-08 23:54:00,2,True,2023-08-07 01:54:00
224,249,InPost,InPost-786744169,7.08,1.838,2023-12-18 14:55:00,2023-12-20 14:55:00,2023-12-20 02:55:00,2,True,2023-12-18 14:55:00
225,250,DHL,DHL-113447462,20.7,3.018,2023-01-06 18:43:00,2023-01-09 18:43:00,2023-01-09 07:43:00,3,True,2023-01-06 18:43:00
226,251,DPD,DPD-732081547,9.97,4.284,2023-09-28 07:29:00,2023-09-30 07:29:00,2023-10-02 07:29:00,2,False,2023-09-28 07:29:00
227,252,DPD,DPD-180066753,8.16,4.47,2023-07-02 22:25:00,2023-07-05 22:25:00,2023-07-05 17:25:00,3,True,2023-07-02 22:25:00
228,253,DHL,DHL-214479340,24.09,2.824,2023-01-15 02:13:00,2023-01-18 02:13:00,2023-01-17 19:13:00,3,True,2023-01-15 02:13:00
229,254,DPD,DPD-213999245,14.31,8.75,2023-07-05 20:01:00,2023-07-08 20:01:00,2023-07-08 15:01:00,3,True,2023-07-05 20:01:00
230,255,DPD,DPD-381453565,13.63,1.727,2023-01-19 00:04:00,2023-01-22 00:04:00,2023-01-21 13:04:00,3,True,2023-01-19 00:04:00
231,256,InPost,InPost-171922162,7.05,1.556,2023-08-01 12:32:00,2023-08-03 12:32:00,2023-08-08 12:32:00,2,False,2023-08-01 12:32:00
232,257,DPD,DPD-924567213,15.04,1.625,2023-11-12 02:13:00,2023-11-15 02:13:00,2023-11-19 02:13:00,3,False,2023-11-12 02:13:00
233,259,InPost,InPost-616635492,7.94,0.702,2023-06-07 21:22:00,2023-06-09 21:22:00,2023-06-09 16:22:00,2,True,2023-06-07 21:22:00
234,260,DPD,DPD-961750558,9.39,6.56,2023-03-05 01:08:00,2023-03-07 01:08:00,2023-03-07 00:08:00,2,True,2023-03-05 01:08:00
235,261,InPost,InPost-956629270,6.87,0.899,2023-12-13 17:42:00,2023-12-16 17:42:00,2023-12-16 11:42:00,3,True,2023-12-13 17:42:00
236,262,UPS,UPS-669777353,30.95,9.94,2023-12-13 23:56:00,2023-12-15 23:56:00,2023-12-15 16:56:00,2,True,2023-12-13 23:56:00
237,263,DPD,DPD-897184641,11.27,1.764,2023-07-03 19:52:00,2023-07-05 19:52:00,2023-07-05 15:52:00,2,True,2023-07-03 19:52:00
238,264,DHL,DHL-820800978,12.8,4.588,2023-03-07 07:38:00,2023-03-09 07:38:00,2023-03-08 21:38:00,2,True,2023-03-07 07:38:00
239,265,InPost,InPost-578985327,12.3,0.988,2023-10-19 00:40:00,2023-10-21 00:40:00,2023-10-20 20:40:00,2,True,2023-10-19 00:40:00
240,266,InPost,InPost-956560304,9.13,2.19,2023-11-21 18:06:00,2023-11-24 18:06:00,2023-11-24 16:06:00,3,True,2023-11-21 18:06:00
241,268,DHL,DHL-342352011,19.56,1.412,2023-03-12 07:47:00,2023-03-15 07:47:00,2023-03-15 00:47:00,3,True,2023-03-12 07:47:00
242,270,DHL,DHL-926769312,24.17,19.42,2023-12-13 22:41:00,2023-12-15 22:41:00,2023-12-15 12:41:00,2,True,2023-12-13 22:41:00
243,271,InPost,InPost-863460482,7.36,1.154,2023-11-05 00:41:00,2023-11-07 00:41:00,2023-11-06 22:41:00,2,True,2023-11-05 00:41:00
244,273,InPost,InPost-629949480,11.33,4.29,2023-03-13 13:53:00,2023-03-15 13:53:00,2023-03-15 07:53:00,2,True,2023-03-13 13:53:00
245,274,DPD,DPD-298120284,8.58,0.869,2023-03-27 23:10:00,2023-03-29 23:10:00,2023-03-29 16:10:00,2,True,2023-03-27 23:10:00
246,275,InPost,InPost-597539093,10.28,15.695,2023-02-13 17:18:00,2023-02-16 17:18:00,2023-02-16 15:18:00,3,True,2023-02-13 17:18:00
247,276,DPD,DPD-772618397,13.0,0.906,2023-11-25 17:15:00,2023-11-27 17:15:00,2023-11-27 11:15:00,2,True,2023-11-25 17:15:00
248,278,DPD,DPD-375266382,9.19,0.929,2023-02-09 17:05:00,2023-02-11 17:05:00,2023-02-12 17:05:00,2,False,2023-02-09 17:05:00
249,280,DPD,DPD-239577485,12.88,1.995,2023-11-16 06:42:00,2023-11-19 06:42:00,2023-11-19 06:42:00,3,True,2023-11-16 06:42:00
250,281,InPost,InPost-769140280,11.01,1.238,2023-01-06 00:51:00,2023-01-08 00:51:00,2023-01-11 00:51:00,2,False,2023-01-06 00:51:00
251,282,DPD,DPD-105040507,11.69,1.658,2023-03-26 21:48:00,2023-03-29 21:48:00,2023-03-29 15:48:00,3,True,2023-03-26 21:48:00
252,283,InPost,InPost-414467707,8.15,14.464,2023-01-06 08:12:00,2023-01-09 08:12:00,2023-01-08 22:12:00,3,True,2023-01-06 08:12:00
253,284,DPD,DPD-782051789,15.99,5.364,2023-12-04 20:09:00,2023-12-06 20:09:00,2023-12-06 19:09:00,2,True,2023-12-04 20:09:00
254,285,DHL,DHL-322662141,24.18,3.11,2023-04-15 17:07:00,2023-04-17 17:07:00,2023-04-17 13:07:00,2,True,2023-04-15 17:07:00
255,286,DHL,DHL-612800051,20.41,0.749,2023-08-09 00:56:00,2023-08-12 00:56:00,2023-08-11 15:56:00,3,True,2023-08-09 00:56:00
256,287,DHL,DHL-541703366,12.52,1.229,2023-07-10 17:08:00,2023-07-12 17:08:00,2023-07-12 13:08:00,2,True,2023-07-10 17:08:00
257,288,DHL,DHL-365136980,20.05,1.168,2023-11-11 20:18:00,2023-11-14 20:18:00,2023-11-14 11:18:00,3,True,2023-11-11 20:18:00
258,289,DHL,DHL-114607693,19.62,0.743,2023-11-18 05:17:00,2023-11-20 05:17:00,2023-11-19 18:17:00,2,True,2023-11-18 05:17:00
259,290,DPD,DPD-333887839,10.72,5.345,2023-10-23 00:52:00,2023-10-25 00:52:00,2023-10-24 12:52:00,2,True,2023-10-23 00:52:00
260,292,InPost,InPost-694040487,11.14,0.666,2023-09-04 02:36:00,2023-09-07 02:36:00,2023-09-06 20:36:00,3,True,2023-09-04 02:36:00
261,293,DPD,DPD-258209272,8.76,0.797,2023-05-17 23:00:00,2023-05-19 23:00:00,2023-05-19 22:00:00,2,True,2023-05-17 23:00:00
262,294,DHL,DHL-751375089,16.53,5.645,2023-12-06 22:26:00,2023-12-08 22:26:00,2023-12-08 14:26:00,2,True,2023-12-06 22:26:00
263,295,DPD,DPD-771806238,14.28,1.799,2023-09-16 08:34:00,2023-09-19 08:34:00,2023-09-19 08:34:00,3,True,2023-09-16 08:34:00
264,296,DHL,DHL-960562591,13.6,6.638,2023-05-13 01:11:00,2023-05-15 01:11:00,2023-05-15 00:11:00,2,True,2023-05-13 01:11:00
265,297,UPS,UPS-106217610,32.54,15.144,2023-01-11 20:14:00,2023-01-13 20:14:00,2023-01-13 12:14:00,2,True,2023-01-11 20:14:00
266,298,UPS,UPS-851322795,23.68,15.952,2023-03-26 21:36:00,2023-03-28 21:36:00,2023-03-28 20:36:00,2,True,2023-03-26 21:36:00
267,299,DPD,DPD-481655547,8.01,0.96,2023-01-06 14:07:00,2023-01-08 14:07:00,2023-01-08 05:07:00,2,True,2023-01-06 14:07:00
268,300,InPost,InPost-748394252,13.76,1.85,2023-01-23 15:47:00,2023-01-25 15:47:00,2023-01-25 08:47:00,2,True,2023-01-23 15:47:00
269,301,DPD,DPD-675625677,11.15,4.546,2023-05-23 01:12:00,2023-05-26 01:12:00,2023-05-25 16:12:00,3,True,2023-05-23 01:12:00
270,302,DHL,DHL-801693627,14.44,0.621,2023-03-28 16:13:00,2023-03-31 16:13:00,2023-03-31 10:13:00,3,True,2023-03-28 16:13:00
271,303,DHL,DHL-102637000,16.16,1.168,2023-11-24 18:48:00,2023-11-26 18:48:00,2023-11-26 10:48:00,2,True,2023-11-24 18:48:00
272,304,InPost,InPost-662530177,11.06,3.556,2023-12-16 19:30:00,2023-12-18 19:30:00,2023-12-18 09:30:00,2,True,2023-12-16 19:30:00
273,306,DHL,DHL-603673860,13.08,1.592,2023-04-07 05:56:00,2023-04-10 05:56:00,2023-04-10 01:56:00,3,True,2023-04-07 05:56:00
274,307,DHL,DHL-222606948,14.61,3.134,2023-01-04 18:29:00,2023-01-06 18:29:00,2023-01-08 18:29:00,2,False,2023-01-04 18:29:00
275,308,InPost,InPost-115677899,13.07,5.572,2023-10-23 01:06:00,2023-10-26 01:06:00,2023-10-28 01:06:00,3,False,2023-10-23 01:06:00
276,309,InPost,InPost-953715100,7.71,1.098,2023-12-19 01:14:00,2023-12-22 01:14:00,2023-12-22 00:14:00,3,True,2023-12-19 01:14:00
277,310,DHL,DHL-596027651,18.67,0.975,2023-06-19 05:50:00,2023-06-22 05:50:00,2023-06-21 17:50:00,3,True,2023-06-19 05:50:00
278,312,DPD,DPD-641996659,8.28,9.094,2023-06-06 17:29:00,2023-06-09 17:29:00,2023-06-09 07:29:00,3,True,2023-06-06 17:29:00
279,313,InPost,InPost-702545658,13.46,2.131,2023-03-12 21:57:00,2023-03-14 21:57:00,2023-03-14 09:57:00,2,True,2023-03-12 21:57:00
280,314,DPD,DPD-888559788,17.93,1.055,2023-04-26 19:30:00,2023-04-28 19:30:00,2023-04-28 13:30:00,2,True,2023-04-26 19:30:00
281,316,DHL,DHL-807031493,23.33,7.658,2023-12-27 01:41:00,2023-12-29 01:41:00,2024-01-01 01:41:00,2,False,2023-12-27 01:41:00
282,317,DPD,DPD-646145947,8.73,2.324,2023-11-17 03:11:00,2023-11-19 03:11:00,2023-11-18 21:11:00,2,True,2023-11-17 03:11:00
283,319,UPS,UPS-708396416,25.8,1.117,2023-05-16 18:23:00,2023-05-19 18:23:00,2023-05-19 08:23:00,3,True,2023-05-16 18:23:00
284,320,UPS,UPS-507177468,32.75,2.496,2023-11-28 02:16:00,2023-11-30 02:16:00,2023-11-29 16:16:00,2,True,2023-11-28 02:16:00
285,322,InPost,InPost-980772239,12.3,0.734,2023-02-25 19:14:00,2023-02-27 19:14:00,2023-02-27 19:14:00,2,True,2023-02-25 19:14:00
286,323,DPD,DPD-525460768,11.48,13.965,2023-07-19 22:28:00,2023-07-21 22:28:00,2023-07-21 19:28:00,2,True,2023-07-19 22:28:00
287,324,DHL,DHL-660148624,24.8,0.842,2023-08-17 05:03:00,2023-08-20 05:03:00,2023-08-20 00:03:00,3,True,2023-08-17 05:03:00
288,325,InPost,InPost-818848641,11.88,2.184,2023-06-15 21:25:00,2023-06-17 21:25:00,2023-06-17 18:25:00,2,True,2023-06-15 21:25:00
289,326,DHL,DHL-688708229,12.52,0.831,2023-03-20 22:27:00,2023-03-22 22:27:00,2023-03-22 11:27:00,2,True,2023-03-20 22:27:00
290,327,DHL,DHL-573723439,20.73,3.9,2023-03-26 22:55:00,2023-03-28 22:55:00,2023-03-28 11:55:00,2,True,2023-03-26 22:55:00
291,328,UPS,UPS-585600691,22.18,1.36,2023-05-05 23:53:00,2023-05-08 23:53:00,2023-05-08 15:53:00,3,True,2023-05-05 23:53:00
292,329,InPost,InPost-705735295,10.72,4.715,2023-08-24 05:10:00,2023-08-26 05:10:00,2023-08-25 21:10:00,2,True,2023-08-24 05:10:00
293,330,UPS,UPS-697869025,24.78,10.48,2023-06-15 18:25:00,2023-06-17 18:25:00,2023-06-17 08:25:00,2,True,2023-06-15 18:25:00
294,332,InPost,InPost-702134444,6.43,1.706,2023-06-04 04:37:00,2023-06-07 04:37:00,2023-06-06 20:37:00,3,True,2023-06-04 04:37:00
295,333,DPD,DPD-192231598,17.02,9.26,2023-11-12 03:59:00,2023-11-15 03:59:00,2023-11-15 00:59:00,3,True,2023-11-12 03:59:00
296,334,DHL,DHL-909871162,18.53,1.164,2023-04-13 09:36:00,2023-04-15 09:36:00,2023-04-15 09:36:00,2,True,2023-04-13 09:36:00
297,335,DPD,DPD-499439317,12.57,1.125,2023-01-24 15:14:00,2023-01-27 15:14:00,2023-01-27 04:14:00,3,True,2023-01-24 15:14:00
298,337,DHL,DHL-420767669,18.45,0.792,2023-06-27 16:35:00,2023-06-29 16:35:00,2023-06-29 07:35:00,2,True,2023-06-27 16:35:00
299,338,DHL,DHL-588808848,17.27,0.766,2023-11-12 21:36:00,2023-11-15 21:36:00,2023-11-17 21:36:00,3,False,2023-11-12 21:36:00
300,339,DHL,DHL-789589698,14.19,1.74,2023-04-26 04:35:00,2023-04-29 04:35:00,2023-04-29 04:35:00,3,True,2023-04-26 04:35:00
301,340,DHL,DHL-343967818,20.58,1.787,2023-05-23 19:56:00,2023-05-25 19:56:00,2023-05-25 18:56:00,2,True,2023-05-23 19:56:00
302,341,InPost,InPost-410223157,11.88,3.165,2023-04-23 17:23:00,2023-04-26 17:23:00,2023-05-01 17:23:00,3,False,2023-04-23 17:23:00
303,344,DPD,DPD-382260529,14.35,3.055,2023-09-02 03:22:00,2023-09-04 03:22:00,2023-09-03 16:22:00,2,True,2023-09-02 03:22:00
304,345,DHL,DHL-723610517,21.68,4.484,2023-08-15 23:26:00,2023-08-17 23:26:00,2023-08-17 16:26:00,2,True,2023-08-15 23:26:00
305,346,InPost,InPost-651523365,10.5,1.032,2023-06-05 19:55:00,2023-06-07 19:55:00,2023-06-07 19:55:00,2,True,2023-06-05 19:55:00
306,347,InPost,InPost-792107884,12.12,2.028,2023-11-18 22:31:00,2023-11-20 22:31:00,2023-11-20 20:31:00,2,True,2023-11-18 22:31:00
307,348,InPost,InPost-122705036,11.11,3.625,2023-11-25 02:26:00,2023-11-28 02:26:00,2023-11-28 01:26:00,3,True,2023-11-25 02:26:00
308,349,DHL,DHL-194744473,21.59,7.482,2023-12-02 01:46:00,2023-12-04 01:46:00,2023-12-05 01:46:00,2,False,2023-12-02 01:46:00
309,351,InPost,InPost-947853762,9.69,0.703,2023-03-16 23:53:00,2023-03-19 23:53:00,2023-03-19 15:53:00,3,True,2023-03-16 23:53:00
310,352,InPost,InPost-498736043,12.53,0.792,2023-05-20 07:45:00,2023-05-22 07:45:00,2023-05-22 03:45:00,2,True,2023-05-20 07:45:00
311,353,InPost,InPost-822382679,12.28,8.579,2023-07-07 19:29:00,2023-07-09 19:29:00,2023-07-09 16:29:00,2,True,2023-07-07 19:29:00
312,354,InPost,InPost-802043715,7.35,1.93,2023-12-13 02:42:00,2023-12-16 02:42:00,2023-12-20 02:42:00,3,False,2023-12-13 02:42:00
313,355,DPD,DPD-104010741,16.86,4.97,2023-01-21 08:33:00,2023-01-23 08:33:00,2023-01-23 02:33:00,2,True,2023-01-21 08:33:00
314,356,UPS,UPS-551875092,27.77,17.025,2023-11-04 01:54:00,2023-11-07 01:54:00,2023-11-08 01:54:00,3,False,2023-11-04 01:54:00
315,357,DPD,DPD-885597121,13.26,3.762,2023-07-27 05:52:00,2023-07-29 05:52:00,2023-07-29 00:52:00,2,True,2023-07-27 05:52:00
316,358,InPost,InPost-384773432,13.97,11.49,2023-01-15 09:10:00,2023-01-17 09:10:00,2023-01-17 06:10:00,2,True,2023-01-15 09:10:00
317,359,DPD,DPD-273962541,11.51,1.758,2023-06-26 00:38:00,2023-06-29 00:38:00,2023-06-28 20:38:00,3,True,2023-06-26 00:38:00
318,360,InPost,InPost-449831788,12.65,2.42,2023-06-16 02:17:00,2023-06-19 02:17:00,2023-06-18 14:17:00,3,True,2023-06-16 02:17:00
319,361,DPD,DPD-684710678,14.28,2.088,2023-09-09 21:49:00,2023-09-11 21:49:00,2023-09-11 16:49:00,2,True,2023-09-09 21:49:00
320,362,DHL,DHL-678170074,23.73,17.025,2023-05-16 05:54:00,2023-05-19 05:54:00,2023-05-18 19:54:00,3,True,2023-05-16 05:54:00
321,363,DHL,DHL-465571848,15.52,2.189,2023-12-11 20:51:00,2023-12-14 20:51:00,2023-12-14 13:51:00,3,True,2023-12-11 20:51:00
322,364,DPD,DPD-573340987,16.58,4.788,2023-05-01 17:28:00,2023-05-04 17:28:00,2023-05-04 07:28:00,3,True,2023-05-01 17:28:00
323,365,DPD,DPD-321961958,9.9,1.758,2023-03-09 20:39:00,2023-03-12 20:39:00,2023-03-12 17:39:00,3,True,2023-03-09 20:39:00
324,366,InPost,InPost-928162223,12.37,3.676,2023-07-14 07:20:00,2023-07-16 07:20:00,2023-07-17 07:20:00,2,False,2023-07-14 07:20:00
325,367,InPost,InPost-226122302,12.28,9.312,2023-11-20 01:17:00,2023-11-23 01:17:00,2023-11-22 13:17:00,3,True,2023-11-20 01:17:00
326,369,UPS,UPS-177986218,19.28,1.472,2023-06-23 22:44:00,2023-06-25 22:44:00,2023-06-25 16:44:00,2,True,2023-06-23 22:44:00
327,370,DHL,DHL-620701960,12.85,0.707,2023-02-20 07:53:00,2023-02-23 07:53:00,2023-02-23 01:53:00,3,True,2023-02-20 07:53:00
328,371,UPS,UPS-975465008,18.39,2.89,2023-06-01 22:34:00,2023-06-04 22:34:00,2023-06-06 22:34:00,3,False,2023-06-01 22:34:00
329,372,InPost,InPost-321368542,13.55,1.28,2023-10-14 23:11:00,2023-10-16 23:11:00,2023-10-16 21:11:00,2,True,2023-10-14 23:11:00
330,373,DHL,DHL-156342256,19.7,1.716,2023-06-09 15:22:00,2023-06-11 15:22:00,2023-06-11 08:22:00,2,True,2023-06-09 15:22:00
331,374,DHL,DHL-451041107,18.31,1.76,2023-08-28 06:03:00,2023-08-30 06:03:00,2023-08-30 02:03:00,2,True,2023-08-28 06:03:00
332,375,InPost,InPost-296808395,9.58,4.076,2023-10-18 17:16:00,2023-10-21 17:16:00,2023-10-21 13:16:00,3,True,2023-10-18 17:16:00
333,376,UPS,UPS-151155366,28.93,3.8,2023-01-13 20:59:00,2023-01-15 20:59:00,2023-01-15 17:59:00,2,True,2023-01-13 20:59:00
334,377,InPost,InPost-158467839,10.05,1.102,2023-07-04 08:15:00,2023-07-07 08:15:00,2023-07-07 06:15:00,3,True,2023-07-04 08:15:00
335,378,DHL,DHL-864434917,18.31,7.024,2023-09-04 05:29:00,2023-09-06 05:29:00,2023-09-06 04:29:00,2,True,2023-09-04 05:29:00
336,379,InPost,InPost-436500232,9.05,8.405,2023-07-26 23:53:00,2023-07-29 23:53:00,2023-07-29 15:53:00,3,True,2023-07-26 23:53:00
337,380,DHL,DHL-468643143,24.72,18.34,2023-12-12 17:36:00,2023-12-15 17:36:00,2023-12-15 12:36:00,3,True,2023-12-12 17:36:00
338,381,InPost,InPost-589166602,10.28,0.912,2023-03-01 08:12:00,2023-03-04 08:12:00,2023-03-03 21:12:00,3,True,2023-03-01 08:12:00
339,382,InPost,InPost-298826427,7.12,18.395,2023-04-23 19:43:00,2023-04-26 19:43:00,2023-04-26 17:43:00,3,True,2023-04-23 19:43:00
340,383,DPD,DPD-731519280,17.66,5.408,2023-02-18 07:41:00,2023-02-21 07:41:00,2023-02-21 05:41:00,3,True,2023-02-18 07:41:00
341,384,DHL,DHL-344127648,16.42,1.72,2023-10-05 18:45:00,2023-10-08 18:45:00,2023-10-08 15:45:00,3,True,2023-10-05 18:45:00
342,385,DPD,DPD-262540226,11.52,1.162,2023-07-06 06:24:00,2023-07-09 06:24:00,2023-07-09 05:24:00,3,True,2023-07-06 06:24:00
343,386,InPost,InPost-901191960,8.01,0.912,2023-10-13 05:23:00,2023-10-16 05:23:00,2023-10-15 20:23:00,3,True,2023-10-13 05:23:00
344,387,DPD,DPD-830617592,16.63,4.96,2023-08-28 04:13:00,2023-08-30 04:13:00,2023-08-30 03:13:00,2,True,2023-08-28 04:13:00
345,388,DHL,DHL-216438659,12.82,3.556,2023-03-22 05:43:00,2023-03-25 05:43:00,2023-03-29 05:43:00,3,False,2023-03-22 05:43:00
346,390,DHL,DHL-179469887,24.22,0.827,2023-09-26 07:14:00,2023-09-28 07:14:00,2023-09-27 22:14:00,2,True,2023-09-26 07:14:00
347,391,DHL,DHL-323011125,19.55,10.14,2023-11-01 19:30:00,2023-11-04 19:30:00,2023-11-04 15:30:00,3,True,2023-11-01 19:30:00
