pick_id,order_id,employee_id,sku_id,qty_requested,qty_picked,is_correct,error_type,started_at,completed_at,lines_picked,created_at
248,262,25,496,5,5,True,,2023-12-13 18:43:00,2023-12-13 18:56:00,1,2023-12-13 18:43:00
249,263,17,71,2,2,True,,2023-07-03 14:28:00,2023-07-03 14:52:00,1,2023-07-03 14:28:00
250,264,18,264,2,2,True,,2023-03-07 01:26:00,2023-03-07 01:38:00,1,2023-03-07 01:26:00
251,265,22,434,2,2,True,,2023-10-18 19:29:00,2023-10-18 19:40:00,1,2023-10-18 19:29:00
252,266,7,365,5,5,True,,2023-11-21 16:01:00,2023-11-21 16:06:00,1,2023-11-21 16:01:00
253,267,4,346,3,1,False,wrong_item,2023-11-22 22:04:00,2023-11-22 22:24:00,1,2023-11-22 22:04:00
254,268,1,351,2,2,True,,2023-03-11 23:39:00,2023-03-11 23:47:00,1,2023-03-11 23:39:00
255,269,25,176,2,2,True,,2023-10-27 15:10:00,2023-10-27 15:16:00,1,2023-10-27 15:10:00
256,270,5,146,5,5,True,,2023-12-13 16:27:00,2023-12-13 16:41:00,1,2023-12-13 16:27:00
257,271,1,394,2,2,True,,2023-11-04 19:27:00,2023-11-04 19:41:00,1,2023-11-04 19:27:00
258,273,25,428,5,5,True,,2023-03-13 09:28:00,2023-03-13 09:53:00,1,2023-03-13 09:28:00
259,274,9,456,1,1,True,,2023-03-27 16:01:00,2023-03-27 16:10:00,1,2023-03-27 16:01:00
260,275,19,259,5,5,True,,2023-02-13 14:13:00,2023-02-13 14:18:00,1,2023-02-13 14:13:00
261,276,10,253,2,2,True,,2023-11-25 13:00:00,2023-11-25 13:15:00,1,2023-11-25 13:00:00
262,277,14,390,2,2,True,,2023-07-21 18:58:00,2023-07-21 19:04:00,1,2023-07-21 18:58:00
263,278,15,325,1,1,True,,2023-02-09 10:49:00,2023-02-09 11:05:00,1,2023-02-09 10:49:00
264,279,10,350,2,2,True,,2023-11-16 00:33:00,2023-11-16 00:55:00,1,2023-11-16 00:33:00
265,280,25,389,5,5,True,,2023-11-15 23:16:00,2023-11-15 23:42:00,1,2023-11-15 23:16:00
266,281,22,444,2,2,True,,2023-01-05 22:45:00,2023-01-05 22:51:00,1,2023-01-05 22:45:00
267,282,13,166,1,1,True,,2023-03-26 16:26:00,2023-03-26 16:48:00,1,2023-03-26 16:26:00
268,283,10,189,4,4,True,,2023-01-06 00:47:00,2023-01-06 01:12:00,1,2023-01-06 00:47:00
269,284,20,42,4,4,True,,2023-12-04 15:40:00,2023-12-04 16:09:00,1,2023-12-04 15:40:00
270,285,9,289,3,3,True,,2023-04-15 10:44:00,2023-04-15 11:07:00,1,2023-04-15 10:44:00
271,286,3,15,3,3,True,,2023-08-08 22:31:00,2023-08-08 22:56:00,1,2023-08-08 22:31:00
272,287,17,236,3,3,True,,2023-07-10 14:58:00,2023-07-10 15:08:00,1,2023-07-10 14:58:00
273,288,23,271,2,2,True,,2023-11-11 15:48:00,2023-11-11 16:18:00,1,2023-11-11 15:48:00
274,289,10,145,3,3,True,,2023-11-17 22:06:00,2023-11-17 22:17:00,1,2023-11-17 22:06:00
275,290,13,296,5,4,False,damaged,2023-10-22 20:45:00,2023-10-22 20:52:00,1,2023-10-22 20:45:00
276,291,24,13,4,4,True,,2023-05-12 02:01:00,2023-05-12 02:15:00,1,2023-05-12 02:01:00
277,292,2,15,2,2,True,,2023-09-03 23:17:00,2023-09-03 23:36:00,1,2023-09-03 23:17:00
278,293,4,406,3,3,True,,2023-05-17 20:43:00,2023-05-17 21:00:00,1,2023-05-17 20:43:00
279,294,10,176,3,3,True,,2023-12-06 18:02:00,2023-12-06 18:26:00,1,2023-12-06 18:02:00
280,295,22,62,3,3,True,,2023-09-16 00:19:00,2023-09-16 00:34:00,1,2023-09-16 00:19:00
281,296,24,266,3,3,True,,2023-05-12 16:50:00,2023-05-12 17:11:00,1,2023-05-12 16:50:00
282,297,16,381,4,4,True,,2023-01-11 13:07:00,2023-01-11 13:14:00,1,2023-01-11 13:07:00
283,298,7,107,4,4,True,,2023-03-26 16:10:00,2023-03-26 16:36:00,1,2023-03-26 16:10:00
284,299,7,310,4,4,True,,2023-01-06 10:50:00,2023-01-06 11:07:00,1,2023-01-06 10:50:00
285,300,4,36,5,5,True,,2023-01-23 12:19:00,2023-01-23 12:47:00,1,2023-01-23 12:19:00
286,301,13,20,2,2,True,,2023-05-22 22:05:00,2023-05-22 22:12:00,1,2023-05-22 22:05:00
287,302,11,269,1,1,True,,2023-03-28 13:01:00,2023-03-28 13:13:00,1,2023-03-28 13:01:00
288,303,18,271,2,2,True,,2023-11-24 16:19:00,2023-11-24 16:48:00,1,2023-11-24 16:19:00
289,304,14,321,4,4,True,,2023-12-16 11:25:00,2023-12-16 11:30:00,1,2023-12-16 11:25:00
290,305,16,361,4,4,True,,2023-09-28 00:12:00,2023-09-28 00:31:00,1,2023-09-28 00:12:00
291,306,18,488,1,1,True,,2023-04-06 22:29:00,2023-04-06 22:56:00,1,2023-04-06 22:29:00
292,307,23,262,2,0,False,wrong_qty,2023-01-04 16:19:00,2023-01-04 16:29:00,1,2023-01-04 16:19:00
293,308,21,159,4,4,True,,2023-10-22 21:52:00,2023-10-22 22:06:00,1,2023-10-22 21:52:00
294,309,9,389,2,2,True,,2023-12-18 18:08:00,2023-12-18 18:14:00,1,2023-12-18 18:08:00
295,310,21,138,5,5,True,,2023-06-19 01:31:00,2023-06-19 01:50:00,1,2023-06-19 01:31:00
296,311,11,223,4,4,True,,2023-12-12 10:48:00,2023-12-12 11:05:00,1,2023-12-12 10:48:00
297,312,9,34,2,2,True,,2023-06-06 12:12:00,2023-06-06 12:29:00,1,2023-06-06 12:12:00
298,313,12,10,1,1,True,,2023-03-12 13:38:00,2023-03-12 13:57:00,1,2023-03-12 13:38:00
299,314,12,484,3,3,True,,2023-04-26 15:24:00,2023-04-26 15:30:00,1,2023-04-26 15:24:00
300,315,17,409,5,5,True,,2023-04-20 02:40:00,2023-04-20 03:02:00,1,2023-04-20 02:40:00
301,316,8,345,2,2,True,,2023-12-26 17:17:00,2023-12-26 17:41:00,1,2023-12-26 17:17:00
302,317,12,207,4,4,True,,2023-11-16 20:00:00,2023-11-16 20:11:00,1,2023-11-16 20:00:00
303,318,6,86,5,5,True,,2023-12-05 21:56:00,2023-12-05 22:06:00,1,2023-12-05 21:56:00
304,319,16,77,1,1,True,,2023-05-16 10:07:00,2023-05-16 10:23:00,1,2023-05-16 10:07:00
305,320,20,128,1,1,True,,2023-11-27 19:11:00,2023-11-27 19:16:00,1,2023-11-27 19:11:00
306,321,22,276,3,3,True,,2023-12-04 13:37:00,2023-12-04 13:44:00,1,2023-12-04 13:37:00
307,322,24,356,1,1,True,,2023-02-25 16:05:00,2023-02-25 16:14:00,1,2023-02-25 16:05:00
308,323,7,329,5,5,True,,2023-07-19 17:13:00,2023-07-19 17:28:00,1,2023-07-19 17:13:00
309,324,19,142,1,1,True,,2023-08-16 22:47:00,2023-08-16 23:03:00,1,2023-08-16 22:47:00
310,325,10,476,1,1,True,,2023-06-15 16:11:00,2023-06-15 16:25:00,1,2023-06-15 16:11:00
311,326,15,364,1,1,True,,2023-03-20 19:12:00,2023-03-20 19:27:00,1,2023-03-20 19:12:00
312,327,11,278,5,5,True,,2023-03-26 15:46:00,2023-03-26 15:55:00,1,2023-03-26 15:46:00
313,328,2,304,4,4,True,,2023-05-05 20:23:00,2023-05-05 20:53:00,1,2023-05-05 20:23:00
314,329,11,210,3,3,True,,2023-08-24 01:00:00,2023-08-24 01:10:00,1,2023-08-24 01:00:00
315,330,5,128,5,5,True,,2023-06-15 13:08:00,2023-06-15 13:25:00,1,2023-06-15 13:08:00
316,332,10,375,2,2,True,,2023-06-04 00:15:00,2023-06-04 00:37:00,1,2023-06-04 00:15:00
317,333,3,5,5,5,True,,2023-11-11 22:48:00,2023-11-11 22:59:00,1,2023-11-11 22:48:00
318,334,15,54,2,2,True,,2023-04-13 03:30:00,2023-04-13 03:36:00,1,2023-04-13 03:30:00
319,335,23,18,1,1,True,,2023-01-24 11:56:00,2023-01-24 12:14:00,1,2023-01-24 11:56:00
320,337,20,423,4,4,True,,2023-06-27 11:24:00,2023-06-27 11:35:00,1,2023-06-27 11:24:00
321,338,15,352,1,1,True,,2023-11-12 17:12:00,2023-11-12 17:36:00,1,2023-11-12 17:12:00
322,339,24,239,5,5,True,,2023-04-25 20:11:00,2023-04-25 20:35:00,1,2023-04-25 20:11:00
323,340,22,44,3,3,True,,2023-05-23 13:51:00,2023-05-23 13:56:00,1,2023-05-23 13:51:00
324,341,16,247,5,5,True,,2023-04-23 13:02:00,2023-04-23 13:23:00,1,2023-04-23 13:02:00
325,342,25,239,3,3,True,,2023-12-23 16:43:00,2023-12-23 16:50:00,1,2023-12-23 16:43:00
326,343,10,86,1,1,True,,2023-02-06 18:54:00,2023-02-06 19:16:00,1,2023-02-06 18:54:00
327,344,1,218,5,5,True,,2023-09-01 19:03:00,2023-09-01 19:22:00,1,2023-09-01 19:03:00
328,345,6,199,2,2,True,,2023-08-15 16:01:00,2023-08-15 16:26:00,1,2023-08-15 16:01:00
329,346,1,307,4,4,True,,2023-06-05 15:28:00,2023-06-05 15:55:00,1,2023-06-05 15:28:00
330,347,5,321,2,2,True,,2023-11-18 19:12:00,2023-11-18 19:31:00,1,2023-11-18 19:12:00
331,348,18,18,5,5,True,,2023-11-24 20:01:00,2023-11-24 20:26:00,1,2023-11-24 20:01:00
332,349,12,189,2,2,True,,2023-12-01 20:17:00,2023-12-01 20:46:00,1,2023-12-01 20:17:00
333,351,16,253,1,1,True,,2023-03-16 21:30:00,2023-03-16 21:53:00,1,2023-03-16 21:30:00
334,352,4,423,4,4,True,,2023-05-20 00:34:00,2023-05-20 00:45:00,1,2023-05-20 00:34:00
335,353,16,329,3,0,False,wrong_item,2023-07-07 13:20:00,2023-07-07 13:29:00,1,2023-07-07 13:20:00
336,354,23,78,5,5,True,,2023-12-12 21:32:00,2023-12-12 21:42:00,1,2023-12-12 21:32:00
337,355,10,30,5,5,True,,2023-01-21 01:10:00,2023-01-21 01:33:00,1,2023-01-21 01:10:00
338,356,1,324,5,5,True,,2023-11-03 19:42:00,2023-11-03 19:54:00,1,2023-11-03 19:42:00
339,357,9,10,2,2,True,,2023-07-26 22:27:00,2023-07-26 22:52:00,1,2023-07-26 22:27:00
340,358,18,294,5,5,True,,2023-01-15 01:05:00,2023-01-15 01:10:00,1,2023-01-15 01:05:00
341,359,17,472,2,2,True,,2023-06-25 18:21:00,2023-06-25 18:38:00,1,2023-06-25 18:21:00
342,360,7,286,3,3,True,,2023-06-15 22:04:00,2023-06-15 22:17:00,1,2023-06-15 22:04:00
343,361,7,191,2,2,True,,2023-09-09 16:44:00,2023-09-09 16:49:00,1,2023-09-09 16:44:00
344,362,19,324,5,5,True,,2023-05-16 00:44:00,2023-05-16 00:54:00,1,2023-05-16 00:44:00
345,363,20,234,1,1,True,,2023-12-11 17:44:00,2023-12-11 17:51:00,1,2023-12-11 17:44:00
346,364,8,273,1,1,True,,2023-05-01 13:14:00,2023-05-01 13:28:00,1,2023-05-01 13:14:00
347,365,18,472,2,2,True,,2023-03-09 16:27:00,2023-03-09 16:39:00,1,2023-03-09 16:27:00
348,366,21,191,4,4,True,,2023-07-14 02:51:00,2023-07-14 03:20:00,1,2023-07-14 02:51:00
349,367,9,483,2,2,True,,2023-11-19 23:03:00,2023-11-19 23:17:00,1,2023-11-19 23:03:00
350,369,16,94,2,2,True,,2023-06-23 20:35:00,2023-06-23 20:44:00,1,2023-06-23 20:35:00
351,370,1,29,1,1,True,,2023-02-19 23:26:00,2023-02-19 23:53:00,1,2023-02-19 23:26:00
352,371,23,45,5,5,True,,2023-06-01 19:09:00,2023-06-01 19:34:00,1,2023-06-01 19:09:00
353,372,20,9,4,4,True,,2023-10-14 16:55:00,2023-10-14 17:11:00,1,2023-10-14 16:55:00
354,373,7,42,1,1,True,,2023-06-09 13:10:00,2023-06-09 13:22:00,1,2023-06-09 13:10:00
355,374,22,340,5,5,True,,2023-08-28 00:38:00,2023-08-28 01:03:00,1,2023-08-28 00:38:00
356,375,3,30,4,4,True,,2023-10-18 12:10:00,2023-10-18 12:16:00,1,2023-10-18 12:10:00
357,376,14,158,2,2,True,,2023-01-13 14:32:00,2023-01-13 14:59:00,1,2023-01-13 14:32:00
358,377,7,419,2,2,True,,2023-07-04 00:06:00,2023-07-04 00:15:00,1,2023-07-04 00:06:00
359,378,17,10,4,4,True,,2023-09-04 00:04:00,2023-09-04 00:29:00,1,2023-09-04 00:04:00
360,379,24,398,3,3,True,,2023-07-26 18:29:00,2023-07-26 18:53:00,1,2023-07-26 18:29:00
361,380,3,144,4,4,True,,2023-12-12 14:10:00,2023-12-12 14:36:00,1,2023-12-12 14:10:00
362,381,19,56,2,2,True,,2023-02-28 23:48:00,2023-03-01 00:12:00,1,2023-02-28 23:48:00
363,382,10,345,5,5,True,,2023-04-23 13:34:00,2023-04-23 13:43:00,1,2023-04-23 13:34:00
364,383,2,315,2,2,True,,2023-02-18 00:28:00,2023-02-18 00:41:00,1,2023-02-18 00:28:00
365,384,10,434,5,5,True,,2023-10-05 12:28:00,2023-10-05 12:45:00,1,2023-10-05 12:28:00
366,385,23,364,2,2,True,,2023-07-06 01:06:00,2023-07-06 01:24:00,1,2023-07-06 01:06:00
367,386,18,391,4,4,True,,2023-10-13 00:14:00,2023-10-13 00:23:00,1,2023-10-13 00:14:00
368,387,23,144,1,1,True,,2023-08-27 20:00:00,2023-08-27 20:13:00,1,2023-08-27 20:00:00
369,388,22,87,4,4,True,,2023-03-21 23:23:00,2023-03-21 23:43:00,1,2023-03-21 23:23:00
370,390,6,394,1,1,True,,2023-09-25 23:55:00,2023-09-26 00:14:00,1,2023-09-25 23:55:00
371,391,16,497,5,5,True,,2023-11-01 16:05:00,2023-11-01 16:30:00,1,2023-11-01 16:05:00
372,392,14,207,2,2,True,,2023-10-09 00:34:00,2023-10-09 00:48:00,1,2023-10-09 00:34:00
373,393,9,187,4,4,True,,2023-06-08 12:40:00,2023-06-08 13:01:00,1,2023-06-08 12:40:00
374,394,17,385,5,5,True,,2023-06-17 01:49:00,2023-06-17 02:01:00,1,2023-06-17 01:49:00
375,395,4,168,1,1,True,,2023-12-11 21:52:00,2023-12-11 22:01:00,1,2023-12-11 21:52:00
376,396,23,466,5,5,True,,2023-03-23 23:41:00,2023-03-24 00:07:00,1,2023-03-23 23:41:00
377,397,24,425,2,2,True,,2023-08-07 22:43:00,2023-08-07 22:57:00,1,2023-08-07 22:43:00
378,398,24,215,4,4,True,,2023-01-10 23:35:00,2023-01-11 00:00:00,1,2023-01-10 23:35:00
379,399,14,372,1,1,True,,2023-08-17 19:03:00,2023-08-17 19:15:00,1,2023-08-17 19:03:00
380,401,14,47,3,3,True,,2023-12-16 01:30:00,2023-12-16 01:57:00,1,2023-12-16 01:30:00
381,402,12,451,3,3,True,,2023-12-11 13:33:00,2023-12-11 13:43:00,1,2023-12-11 13:33:00
382,403,3,255,5,5,True,,2023-11-07 19:02:00,2023-11-07 19:21:00,1,2023-11-07 19:02:00
383,404,20,407,1,1,True,,2023-08-20 12:17:00,2023-08-20 12:23:00,1,2023-08-20 12:17:00
384,405,20,158,2,2,True,,2023-03-10 20:09:00,2023-03-10 20:24:00,1,2023-03-10 20:09:00
385,406,9,447,1,1,True,,2023-12-20 17:09:00,2023-12-20 17:39:00,1,2023-12-20 17:09:00
386,407,25,191,2,2,True,,2023-04-20 19:50:00,2023-04-20 20:07:00,1,2023-04-20 19:50:00
387,409,14,453,1,1,True,,2023-11-13 00:18:00,2023-11-13 00:45:00,1,2023-11-13 00:18:00
388,410,4,42,2,2,True,,2023-12-17 18:59:00,2023-12-17 19:09:00,1,2023-12-17 18:59:00
389,411,17,158,2,2,True,,2023-10-21 01:02:00,2023-10-21 01:09:00,1,2023-10-21 01:02:00
390,412,18,475,5,5,True,,2023-01-09 14:19:00,2023-01-09 14:48:00,1,2023-01-09 14:19:00
391,413,9,475,4,4,True,,2023-12-11 19:15:00,2023-12-11 19:34:00,1,2023-12-11 19:15:00
392,415,19,318,5,5,True,,2023-06-04 21:12:00,2023-06-04 21:32:00,1,2023-06-04 21:12:00
393,416,13,229,3,3,True,,2023-06-18 10:26:00,2023-06-18 10:43:00,1,2023-06-18 10:26:00
394,417,13,146,5,5,True,,2023-10-24 14:41:00,2023-10-24 15:09:00,1,2023-10-24 14:41:00
395,418,5,160,3,3,True,,2023-08-07 14:09:00,2023-08-07 14:28:00,1,2023-08-07 14:09:00
396,420,4,373,3,3,True,,2023-05-03 10:26:00,2023-05-03 10:55:00,1,2023-05-03 10:26:00
397,421,21,388,3,3,True,,2023-06-18 01:14:00,2023-06-18 01:26:00,1,2023-06-18 01:14:00
398,422,14,388,5,5,True,,2023-11-16 19:40:00,2023-11-16 19:46:00,1,2023-11-16 19:40:00
399,423,5,42,1,1,True,,2023-10-16 21:34:00,2023-10-16 21:59:00,1,2023-10-16 21:34:00
400,424,2,250,3,1,False,wrong_item,2023-02-14 22:03:00,2023-02-14 22:19:00,1,2023-02-14 22:03:00
401,425,9,22,5,5,True,,2023-08-07 12:56:00,2023-08-07 13:23:00,1,2023-08-07 12:56:00
402,426,17,276,3,3,True,,2023-12-29 02:58:00,2023-12-29 03:06:00,1,2023-12-29 02:58:00
403,427,10,225,2,2,True,,2023-06-08 13:17:00,2023-06-08 13:27:00,1,2023-06-08 13:17:00
404,428,9,444,5,5,True,,2023-08-19 13:37:00,2023-08-19 14:07:00,1,2023-08-19 13:37:00
405,429,2,169,2,2,True,,2023-07-16 23:45:00,2023-07-17 00:07:00,1,2023-07-16 23:45:00
406,430,14,55,1,1,True,,2023-11-13 13:47:00,2023-11-13 14:07:00,1,2023-11-13 13:47:00
407,431,4,73,1,1,True,,2023-12-23 22:00:00,2023-12-23 22:07:00,1,2023-12-23 22:00:00
408,432,16,377,4,4,True,,2023-05-20 23:47:00,2023-05-21 00:00:00,1,2023-05-20 23:47:00
409,433,16,307,3,3,True,,2023-01-26 13:26:00,2023-01-26 13:34:00,1,2023-01-26 13:26:00
410,434,8,46,4,4,True,,2023-08-02 01:19:00,2023-08-02 01:41:00,1,2023-08-02 01:19:00
411,435,23,36,3,3,True,,2023-12-08 02:00:00,2023-12-08 02:25:00,1,2023-12-08 02:00:00
412,436,11,349,2,2,True,,2023-08-27 16:39:00,2023-08-27 16:59:00,1,2023-08-27 16:39:00
413,437,5,31,1,1,True,,2023-12-12 16:01:00,2023-12-12 16:16:00,1,2023-12-12 16:01:00
414,438,25,405,2,2,True,,2023-03-20 20:59:00,2023-03-20 21:04:00,1,2023-03-20 20:59:00
415,439,24,354,5,5,True,,2023-02-26 16:40:00,2023-02-26 16:45:00,1,2023-02-26 16:40:00
416,440,18,36,3,3,True,,2023-11-26 17:25:00,2023-11-26 17:39:00,1,2023-11-26 17:25:00
417,441,13,36,3,3,True,,2023-09-15 15:10:00,2023-09-15 15:17:00,1,2023-09-15 15:10:00
418,442,8,494,3,3,True,,2023-05-14 17:50:00,2023-05-14 18:12:00,1,2023-05-14 17:50:00
419,443,15,189,3,3,True,,2023-06-03 22:34:00,2023-06-03 22:44:00,1,2023-06-03 22:34:00
420,444,23,186,5,5,True,,2023-11-18 17:49:00,2023-11-18 18:06:00,1,2023-11-18 17:49:00
421,445,20,396,2,2,True,,2023-07-19 21:14:00,2023-07-19 21:38:00,1,2023-07-19 21:14:00
422,446,6,473,1,1,True,,2023-07-22 21:19:00,2023-07-22 21:37:00,1,2023-07-22 21:19:00
423,447,7,493,5,5,True,,2023-11-19 20:42:00,2023-11-19 21:05:00,1,2023-11-19 20:42:00
424,448,4,373,2,2,True,,2023-05-22 21:41:00,2023-05-22 21:49:00,1,2023-05-22 21:41:00
425,449,18,189,2,2,True,,2023-10-24 18:08:00,2023-10-24 18:34:00,1,2023-10-24 18:08:00
426,450,9,36,3,3,True,,2023-12-11 21:57:00,2023-12-11 22:04:00,1,2023-12-11 21:57:00
427,451,18,385,1,1,True,,2023-10-10 18:43:00,2023-10-10 19:13:00,1,2023-10-10 18:43:00
428,452,14,279,1,1,True,,2023-04-07 11:47:00,2023-04-07 11:59:00,1,2023-04-07 11:47:00
429,453,3,211,5,5,True,,2023-12-28 14:47:00,2023-12-28 14:59:00,1,2023-12-28 14:47:00
430,454,19,453,1,1,True,,2023-10-04 23:27:00,2023-10-04 23:33:00,1,2023-10-04 23:27:00
431,455,3,51,3,3,True,,2023-04-10 13:59:00,2023-04-10 14:26:00,1,2023-04-10 13:59:00
432,456,1,248,3,3,True,,2023-12-19 12:59:00,2023-12-19 13:12:00,1,2023-12-19 12:59:00
433,457,16,5,1,1,True,,2023-11-15 15:19:00,2023-11-15 15:45:00,1,2023-11-15 15:19:00
434,458,5,237,1,1,True,,2023-10-04 23:55:00,2023-10-05 00:14:00,1,2023-10-04 23:55:00
435,459,15,22,3,3,True,,2023-08-16 19:11:00,2023-08-16 19:19:00,1,2023-08-16 19:11:00
436,460,10,57,4,4,True,,2023-03-24 20:32:00,2023-03-24 20:42:00,1,2023-03-24 20:32:00
437,461,14,55,2,2,True,,2023-12-25 18:13:00,2023-12-25 18:31:00,1,2023-12-25 18:13:00
438,462,23,325,5,5,True,,2023-12-15 00:15:00,2023-12-15 00:34:00,1,2023-12-15 00:15:00
439,463,24,370,3,3,True,,2023-12-18 22:36:00,2023-12-18 22:53:00,1,2023-12-18 22:36:00
440,464,9,294,3,3,True,,2023-10-27 20:37:00,2023-10-27 20:56:00,1,2023-10-27 20:37:00
441,465,20,483,5,5,True,,2023-08-21 18:15:00,2023-08-21 18:25:00,1,2023-08-21 18:15:00
442,466,21,189,3,3,True,,2023-04-21 00:37:00,2023-04-21 01:00:00,1,2023-04-21 00:37:00
443,467,9,144,5,5,True,,2023-11-02 00:10:00,2023-11-02 00:20:00,1,2023-11-02 00:10:00
444,468,18,428,5,5,True,,2023-12-06 18:32:00,2023-12-06 18:49:00,1,2023-12-06 18:32:00
445,469,24,113,2,2,True,,2023-03-11 14:24:00,2023-03-11 14:47:00,1,2023-03-11 14:24:00
446,470,9,485,5,5,True,,2023-10-12 21:37:00,2023-10-12 21:48:00,1,2023-10-12 21:37:00
447,471,6,5,5,5,True,,2023-09-01 12:57:00,2023-09-01 13:14:00,1,2023-09-01 12:57:00
448,472,25,486,1,1,True,,2023-06-14 12:21:00,2023-06-14 12:26:00,1,2023-06-14 12:21:00
449,473,13,16,4,4,True,,2023-10-06 12:38:00,2023-10-06 12:52:00,1,2023-10-06 12:38:00
450,474,21,444,2,2,True,,2023-12-15 22:32:00,2023-12-15 22:38:00,1,2023-12-15 22:32:00
451,476,11,499,4,4,True,,2023-10-26 15:20:00,2023-10-26 15:45:00,1,2023-10-26 15:20:00
452,477,15,31,4,4,True,,2023-11-25 00:01:00,2023-11-25 00:31:00,1,2023-11-25 00:01:00
453,478,12,278,1,1,True,,2023-12-13 10:29:00,2023-12-13 10:50:00,1,2023-12-13 10:29:00
454,479,10,486,4,4,True,,2023-04-20 00:20:00,2023-04-20 00:49:00,1,2023-04-20 00:20:00
455,480,1,266,2,2,True,,2023-04-18 20:13:00,2023-04-18 20:27:00,1,2023-04-18 20:13:00
456,481,13,315,3,3,True,,2023-09-10 01:50:00,2023-09-10 02:16:00,1,2023-09-10 01:50:00
457,483,7,231,4,4,True,,2023-11-16 03:29:00,2023-11-16 03:59:00,1,2023-11-16 03:29:00
458,484,2,314,2,2,True,,2023-06-24 18:06:00,2023-06-24 18:20:00,1,2023-06-24 18:06:00
459,485,17,294,2,2,True,,2023-11-12 22:58:00,2023-11-12 23:21:00,1,2023-11-12 22:58:00
460,486,18,449,5,5,True,,2023-10-22 15:47:00,2023-10-22 16:08:00,1,2023-10-22 15:47:00
461,487,25,18,1,1,True,,2023-08-05 13:02:00,2023-08-05 13:15:00,1,2023-08-05 13:02:00
462,488,18,144,3,3,True,,2023-12-20 20:16:00,2023-12-20 20:35:00,1,2023-12-20 20:16:00
463,489,13,475,2,2,True,,2023-09-22 12:23:00,2023-09-22 12:32:00,1,2023-09-22 12:23:00
464,490,13,444,5,5,True,,2023-12-12 12:28:00,2023-12-12 12:54:00,1,2023-12-12 12:28:00
465,491,22,231,3,3,True,,2023-06-13 17:27:00,2023-06-13 17:57:00,1,2023-06-13 17:27:00
466,492,1,308,4,4,True,,2023-08-23 13:41:00,2023-08-23 13:51:00,1,2023-08-23 13:41:00
467,493,5,140,2,2,True,,2023-12-11 00:10:00,2023-12-11 00:26:00,1,2023-12-11 00:10:00
468,494,19,92,5,5,True,,2023-07-03 01:44:00,2023-07-03 01:52:00,1,2023-07-03 01:44:00
469,495,2,236,1,1,True,,2023-04-08 16:36:00,2023-04-08 17:01:00,1,2023-04-08 16:36:00
470,496,25,171,1,1,True,,2023-01-05 17:26:00,2023-01-05 17:39:00,1,2023-01-05 17:26:00
471,497,20,294,3,3,True,,2023-07-25 17:18:00,2023-07-25 17:37:00,1,2023-07-25 17:18:00
472,498,17,33,5,5,True,,2023-04-11 17:44:00,2023-04-11 17:51:00,1,2023-04-11 17:44:00
473,499,11,488,5,5,True,,2023-07-08 13:56:00,2023-07-08 14:18:00,1,2023-07-08 13:56:00
474,500,20,493,2,2,True,,2023-05-07 18:19:00,2023-05-07 18:48:00,1,2023-05-07 18:19:00
475,501,20,346,1,1,True,,2023-12-16 01:55:00,2023-12-16 02:05:00,1,2023-12-16 01:55:00
476,502,8,270,4,4,True,,2023-04-25 12:58:00,2023-04-25 13:05:00,1,2023-04-25 12:58:00
477,503,23,152,3,3,True,,2023-09-01 14:22:00,2023-09-01 14:49:00,1,2023-09-01 14:22:00
478,504,1,397,3,3,True,,2023-07-14 21:45:00,2023-07-14 21:58:00,1,2023-07-14 21:45:00
479,505,16,342,2,2,True,,2023-01-01 18:33:00,2023-01-01 18:53:00,1,2023-01-01 18:33:00
480,506,5,78,3,3,True,,2023-12-16 17:42:00,2023-12-16 18:07:00,1,2023-12-16 17:42:00
481,507,22,456,1,1,True,,2023-06-14 00:29:00,2023-06-14 00:42:00,1,2023-06-14 00:29:00
482,508,14,406,4,4,True,,2023-09-09 15:25:00,2023-09-09 15:47:00,1,2023-09-09 15:25:00
483,509,25,475,5,5,True,,2023-02-03 16:13:00,2023-02-03 16:39:00,1,2023-02-03 16:13:00
484,510,12,361,5,5,True,,2023-07-07 16:17:00,2023-07-07 16:27:00,1,2023-07-07 16:17:00
485,511,5,305,3,3,True,,2023-07-19 16:10:00,2023-07-19 16:28:00,1,2023-07-19 16:10:00
486,512,3,209,3,3,True,,2023-12-19 19:06:00,2023-12-19 19:36:00,1,2023-12-19 19:06:00
487,513,5,468,3,3,True,,2023-10-16 22:33:00,2023-10-16 22:40:00,1,2023-10-16 22:33:00
488,514,1,428,3,3,True,,2023-11-24 18:35:00,2023-11-24 18:57:00,1,2023-11-24 18:35:00
489,515,19,18,5,5,True,,2023-09-03 00:25:00,2023-09-03 00:45:00,1,2023-09-03 00:25:00
490,516,8,10,3,3,True,,2023-08-27 13:49:00,2023-08-27 14:18:00,1,2023-08-27 13:49:00
491,517,19,189,1,1,True,,2023-11-27 12:58:00,2023-11-27 13:15:00,1,2023-11-27 12:58:00
492,518,3,394,2,2,True,,2023-04-01 15:06:00,2023-04-01 15:21:00,1,2023-04-01 15:06:00
493,519,2,494,5,5,True,,2023-12-19 00:12:00,2023-12-19 00:28:00,1,2023-12-19 00:12:00
494,520,14,75,5,5,True,,2023-09-19 15:52:00,2023-09-19 16:17:00,1,2023-09-19 15:52:00
495,521,16,296,3,3,True,,2023-08-15 23:30:00,2023-08-15 23:39:00,1,2023-08-15 23:30:00
